cheW,22.6091790607,29.0483752275,28.8312697382
cheY,17.2893722229,24.2069793563,10.2186778819
cheZ,17.2893722229,19.365583485,17.1527807303
chiP,13.2995170945,7.26209380689,13.1383001339
chiQ,3.98985512836,8.4724427747,10.4011542727
cho,58.517875216,52.045005616,36.4952781497
cirA,54.5280200876,52.045005616,59.487303384
citC,17.2893722229,20.5759324528,14.2331584784
citD,2.65990341891,3.63104690344,3.28457503347
citE,14.629468804,15.7345365816,15.6929696044
citF,14.629468804,10.8931407103,19.5249738101
citX,7.97971025672,4.84139587126,8.21143758368
clcA,265.990341891,246.911189434,191.782686677
clcB,41.2285029931,21.7862814207,31.7508919902
cld,212.792273513,229.966303885,204.92098681
clpB,1748.88649793,1758.63705023,1565.10000345
clpP,558.57971797,504.715519579,474.073663164
clpS,159.594205134,159.766063752,107.661070542
clpX,1712.97780178,1603.71238235,1927.86306826
cls,289.929472661,308.638986793,329.734838082
cmk,93.0966196617,100.458964329,87.9536203407
cmoA,93.0966196617,91.9865215539,85.7639036517
cmoB,101.076329918,87.1451256826,81.3844702738
cmtA,18.6193239323,9.68279174252,11.3135362264
cmtB,1.32995170945,2.42069793563,1.64228751674
cnu,37.2386478647,33.8897710988,52.3707241448
coaA,71.8173923105,84.724427747,64.5966423249
coaD,17.2893722229,15.7345365816,17.8826862933
coaE,63.8376820538,67.7795421976,60.7646381192
cobB,187.523191033,197.286881754,169.520567005
cobC,17.2893722229,20.5759324528,23.3569780158
cobS,98.4164264996,87.1451256826,21.3497377176
cobT,162.254108553,154.92466788,47.6263379853
cobU,58.517875216,60.5174483907,29.9261280827
cof,39.8985512836,33.8897710988,64.5966423249
copA,9989.2672897,9617.43289825,9687.67158483
corA,110.385991885,112.562454007,106.748688588
cpdA,214.122225222,205.759324528,318.421301856
cpdB,55.857971797,61.7277973585,69.1585520936
cpsB,11.9695653851,9.68279174252,11.8609653986
cpsG,13.2995170945,6.05174483907,10.9485834449
cpxA,325.838168816,273.538866726,303.458237815
cpxP,13.2995170945,22.9966303885,34.6705142422
cpxR,287.269569242,285.642356404,247.802938636
cra,578.528993612,583.388202487,646.513852421
crcB,113.045895304,108.931407103,71.1657923919
creA,39.8985512836,47.2036097448,30.1086044735
creB,39.8985512836,44.7829118091,42.1520462629
creC,38.5685995741,52.045005616,51.2758658003
creD,25.2690824796,21.7862814207,20.8023085453
crl,66.4975854727,54.4657035516,64.5966423249
crp,1018.74300944,953.754986638,1071.31889008
crr,1356.55074364,1422.16003718,1694.65824088
csdA,135.655074364,106.510709168,165.6885628
csdE,59.8478269254,47.2036097448,56.7501575227
csdL,63.8376820538,58.0967504551,67.5162645769
csgA,9.30966196617,8.4724427747,17.3352571211
csgB,1.32995170945,0.0,2.00724029823
csgD,7.97971025672,9.68279174252,14.7805876506
csgE,3.98985512836,3.63104690344,2.55466947048
csgF,2.65990341891,1.21034896781,3.10209864272
csgG,31.9188410269,32.679422131,29.743651692
csiD,10.6396136756,16.9448855494,21.7146904991
csiE,49.2082132498,48.4139587126,55.4728227875
csiR,58.517875216,62.9381463263,63.5017839804
cspA,2993.72129798,3196.531624,2271.64858843
cspD,207.472466675,193.65583485,181.016579622
cspE,1723.61741545,1701.75064875,2988.41585129
cspG,5.31980683781,3.63104690344,1.82476390748
cspH,0.0,0.0,0.912381953742
csrA,305.888893174,297.745846082,438.673243359
csrD,269.980197019,263.856074984,278.823925064
cueO,1232.86523466,1211.55931678,1149.41878532
cueR,311.208700012,317.111429567,329.734838082
curA,117.035750432,137.979782331,72.4431271271
cusA,45.2183581214,53.2553545838,49.6335782836
cusB,6.64975854727,9.68279174252,11.4960126171
cusC,7.97971025672,9.68279174252,9.67124870966
cusF,2.65990341891,8.4724427747,5.10933894095
cusR,18.6193239323,19.365583485,22.2621196713
cusS,27.9289858985,29.0483752275,41.6046170906
cutA,47.8782615403,39.9415159379,22.9920252343
cutC,223.431887188,223.914559046,302.910808642
cvpA,42.5584547025,38.7311669701,51.6408185818
cvrA,130.335267526,119.824547814,126.456138789
cyaA,1590.62224451,1630.34005965,1659.44029747
cyaY,53.1980683781,43.5725628413,60.3996853377
cybB,39.8985512836,33.8897710988,36.8602309312
cycA,526.660876944,436.935977381,518.780378898
cydA,1610.57152015,1549.2466788,1837.90220762
cydB,1087.90049833,1189.77303536,1199.05236361
cydC,109.056040175,121.034896781,138.86453336
cydD,90.4367162428,85.9347767148,78.8298008033
cynS,3.98985512836,10.8931407103,9.67124870966
cynX,11.9695653851,20.5759324528,18.2476390748
cyoA,29.258937608,29.0483752275,31.5684155995
cyoB,62.5077303443,77.4623339401,68.2461701399
cyoC,14.629468804,9.68279174252,11.6784890079
cyoD,9.30966196617,4.84139587126,6.0217208947
cyoE,58.517875216,39.9415159379,45.4366212963
cysA,589.168607288,538.605290677,666.586255404
cysB,158.264253425,169.448855494,148.900734851
cysC,91.7666679523,72.6209380689,62.9543548082
cysD,359.086961552,328.004570278,325.902833877
cysE,210.132370094,238.438746659,209.117943798
cysG,74.4772957294,83.5140787792,80.1071355385
cysH,273.970052147,268.697470855,206.198321546
cysI,784.671508578,694.740307525,653.995384442
cysJ,651.676337632,692.31960959,725.891082397
cysK,4176.04836768,4191.43847554,4076.8875221
cysM,642.366675666,633.012510167,367.872403749
cysN,595.818365835,516.819009257,544.327073602
cysP,690.244937206,675.37472404,532.283631813
cysQ,103.736233337,77.4623339401,94.3402940169
cysS,160.924156844,150.083272009,155.652361308
cysU,223.431887188,263.856074984,215.869570255
cysW,202.152659837,217.862814207,233.387303767
cysZ,49.2082132498,67.7795421976,58.3924450395
cytR,85.116909405,91.9865215539,68.2461701399
dacA,239.391307702,249.33188737,279.188877845
dacB,85.116909405,64.1484952942,66.6038826232
dacC,337.807734201,323.163174406,345.062854905
dacD,46.5483098309,45.9932607769,33.0282267255
dadA,275.300003857,215.442116271,263.130955459
