	EX_hdcea_e	EX_lipoate_e	EX_fe2_e	EX_lys__L_e	EX_nh4_e	EX_skm_e	EX_xtsn_e	EX_etha_e	EX_pyr_e	EX_mn2_e	EX_gua_e	EX_mal__L_e	EX_mobd_e	EX_arg__L_e	EX_for_e	EX_h2o_e	EX_ca2_e	EX_ade_e	EX_mg2_e	EX_ni2_e	EX_pro__L_e	EX_tyr__L_e	EX_zn2_e	EX_feenter_e	EX_pnto__R_e	EX_cobalt2_e	EX_thm_e	EX_ptrc_e	EX_leu__L_e	EX_g6p_e	EX_cu_e	EX_his__L_e	EX_asn__L_e	EX_ser__L_e	EX_metsox_R__L_e	EX_adocbl_e	EX_mmet_e	EX_h_e	EX_nmn_e	EX_cu2_e	EX_phe__L_e	EX_succ_e	EX_akg_e	EX_ac_e	EX_gam6p_e	EX_spmd_e	EX_amp_e	EX_thr__L_e	EX_thymd_e	EX_cys__L_e	EX_ump_e	EX_so4_e	EX_cit_e	EX_btn_e	EX_trp__L_e	EX_damp_e	EX_cytd_e	EX_glyclt_e	EX_gthrd_e	EX_hxan_e	EX_no2_e	EX_glyc_e	EX_alaala_e	EX_pydx_e	EX_dad_2_e	EX_colipa_e	EX_ocdcea_e	EX_LalaDgluMdap_e	EX_o2_e	EX_xan_e	EX_ala__L_e	EX_cl_e	EX_k_e	EX_co2_e	EX_hdca_e
0	-7.292624363189475	-0.00023188486341041425	-1.1829219830227657	-25.773847974062846	0.0	-0.1378941987527469	-37.83858553052619	0.0	477.8896378346145	-0.05086008003331699	-18.28458524673215	-18.208372421636795	-0.010589408760779406	-22.216115810276847	0.1723677484410473	0.0	-0.38276461447537713	708.8631833420211	-0.6379152591407546	-0.023729551018504935	-16.6028016276382	-10.356982832671406	-0.025043565244459387	-0.017236774844036518	-0.04452189376752358	-0.0018550789069422535	-0.017236774844150204	-2.571603134812676	-33.83803057265072	-11.917877142993461	-111.95664006520747	-7.115464327572113	-18.10495177257212	-23.696391483098864	-11.456735444697756	-0.017236774844036518	-0.10342064906467385	1000.0	-0.17615520121182726	111.90454326590282	-13.914714996457406	495.91304426644655	-615.8575111752053	995.7129126459494	-4.263125918168498	-0.5212771728637335	-15.414082523034267	-86.83624363613228	-1.917301345327246	-7.041415761201392	-10.829100414499749	-0.3189189820930096	79.9927146183096	-0.00015458990878869372	-4.269309514525162	-26.54324195073275	-12.01302723193055	0.06894709937648713	-0.017236774844150204	245.27849312767808	-272.24657774935747	0.4957698378927944	0.15072516119278134	-0.017236774844150204	-927.4950138699021	-0.6300311737858237	-3.7585444554676997	-2.1315629590843628	-519.8148008885893	37.83858553052619	366.43337701018015	-0.38276461447514976	-14.352900093279004	477.71223509037986	-9.376032565646483
1	-6.48377360586187	-0.00020616569327103207	-1.051719922670486	-22.91517935014531	242.8629224152511	-0.12259986552817281	-270.340474881329	-478.60888166657935	0.0	-0.04521900869815454	-16.256577236489534	-16.188817445340078	-0.009414899987291392	-19.75204784199866	3.9648411669204506	-49.746407319831064	-0.3403108374976682	-3.865352482534945e-12	-0.5671618218635786	-0.021097622599427268	-14.761326185949429	-9.208253240877184	-0.022265894860652224	-0.015324983191135289	-0.039583813085414477	-0.0016493255452587618	-0.015324983191021602	-2.286377537065164	-30.084934939024492	-10.59602324338698	-0.04631855905620341	-6.326263016293183	-16.096867546193607	-21.068140905188557	-10.18602840160338	-0.015324983191135289	-0.0919498991462433	910.249313102574	-0.15661720490527387	0.0	-12.371384749023832	667.493012808325	-715.991410500841	999.9999999999999	-3.7902875467177637	-0.46346047820770764	-13.704452120955807	-77.20492877188371	-1.704646672885815	-6.260427438279521	-9.628006592136217	-0.28354654998281603	12.977835531621167	-0.00013744379543823015	-3.7957852985350655	-23.599237120021826	-10.680619899477051	0.06129993276408641	-0.015324983191135289	480.6191036365367	-191.6355781643632	0.4407822519608544	0.13400770054931854	-0.015324983191021602	-456.92791661736817	-0.5601521882962288	-3.341670998417044	-1.8951437733588818	-500.19283364499887	270.340474881329	773.66706126389	-0.34031083749755453	-12.760969187185083	709.4535239690936	-8.336103636942653
2	-6.729019320396901	-0.00021396381441718404	-1.0915007385356148	-23.781935328229338	4.320099833421409e-12	-0.12723714829769506	-529.3739103338237	-320.58750344912613	-170.81809917372505	-0.046929396625500885	-16.871474693219284	-16.80115191955258	-0.009771014191073846	-20.49915984513234	482.7236911026141	76.47833235153348	-0.35318293630621156	0.0	-0.5886144534198365	-0.021895630340395655	-15.319666468633727	-9.556551127718421	-0.02310809195546426	-0.01590464353716925	-0.041081052364916104	-0.0017117105152237855	-0.015904643537396623	-2.3728587017171776	-31.22288358041294	-10.996812883729149	-256.2608192195263	-6.565550966193882	-16.705724058329224	-21.865033515002438	-10.571310178155272	-0.01590464353716925	-0.09542786122335656	1000.0	-0.16254117767437037	256.21274868256944	-12.83932661081542	953.0597625412618	-1000.0	999.9999999999999	-3.933653406507915	-0.4809906547754963	-14.222816634738933	-80.12516921722715	-1.7691241387466334	-6.497225188128141	-9.992181453840544	-0.2942715660740305	10.07612659035567	-0.00014264254286899813	-3.9393591082249486	-24.491867264408143	-11.084609368905262	0.06361857414890437	-0.01590464353716925	158.48941773545835	-229.84864725033492	0.4574546351915387	0.13907647936127887	-0.01590464353716925	-133.90212260982742	-0.5813396837298797	-3.4680681463690917	-1.9668267032539006	-564.2533146583804	529.3739103338237	569.5108836043869	-0.3531829363058705	-13.243646898763586	999.9999999999937	-8.651412871526645
3	-6.48377360586187	-0.00020616569327103207	-1.051719922670486	-22.91517935014531	5.002220859751105e-12	-0.12259986552817281	-173.98727117451142	-209.91374276515955	274.3009288532627	-0.04521900869815454	-16.256577236489534	-16.188817445340078	-0.009414899987291392	-19.75204784199866	3.9648411669204506	2.2737367544323206e-13	-0.3403108374976682	544.409373214269	-0.5671618218635786	-0.021097622599427268	-14.761326185949429	-9.208253240877184	-0.022265894860652224	-0.015324983191135289	-0.039583813085414477	-0.0016493255452587618	-0.015324983191021602	-2.286377537065164	-30.084934939024492	-10.59602324338698	-99.53913319871913	-6.326263016293183	-16.096867546193607	-21.068140905188557	-10.18602840160338	-0.015324983191135289	-0.0919498991462433	1000.0	-0.1566172049067518	99.49281463967043	-12.371384749023832	875.3748251349998	-1000.0	999.9999999999999	-3.7902875467177637	-0.46346047820770764	-13.704452120954556	-77.20492877188371	-1.704646672885815	-6.260427438279521	-9.628006592136217	-0.28354654998281603	89.10461270410713	-0.00013744379543823015	-3.7957852985350655	-23.599237120021826	-10.680619899477051	0.06129993276408641	-0.015324983191135289	204.90486932368663	-326.9875661668442	0.4407822519608544	0.13400770054931854	-0.015324983191021602	-725.6230555187965	-0.5601521882962288	-3.341670998417044	-1.8951437733588818	-525.0660373049146	173.98727117451165	607.4725984673577	-0.34031083749755453	-12.760969187185083	841.2085591232699	-8.336103636942653
4	-6.48377360586187	-0.00020616569327103207	-1.051719922670486	-22.91517935014531	3.296918293926865e-12	-0.12259986552817281	-212.58770787053186	-274.2478039251917	182.3951271960699	-0.04521900869815454	-16.256577236489534	-16.188817445340078	-0.009414899987291392	-19.75204784199866	3.9648411669204506	2.2737367544323206e-13	-0.3403108374976682	423.09371502677675	-0.5671618218635786	-0.021097622599427268	-14.761326185949429	-9.208253240877184	-0.022265894860652224	-0.015324983191135289	-0.039583813085414477	-0.0016493255452587618	-0.015324983191021602	-2.286377537065164	-30.084934939024492	-10.59602324338698	-99.53913319871992	-6.326263016293183	-16.096867546193607	-21.068140905188557	-10.18602840160338	-0.015324983191135289	-0.0919498991462433	1000.0	-0.15661720490345488	99.49281463967463	-12.371384749023832	877.2129411681391	-1000.0	999.9999999999999	-3.7902875467177637	-0.46346047820770764	-13.704452120954443	-77.20492877188371	-1.704646672885815	-6.260427438279521	-9.628006592136217	-0.28354654998281603	87.26649667096387	-0.00013744379543823015	-3.7957852985350655	-23.599237120021826	-10.680619899477051	0.06129993276408641	-0.015324983191135289	261.8864663511448	-297.5777096365442	0.4407822519608544	0.13400770054931854	-0.015324983191021602	-661.2889943587566	-0.5601521882962288	-3.341670998417044	-1.8951437733588818	-525.0660373049141	212.58770787053186	699.378400124549	-0.34031083749755453	-12.760969187185083	844.8847911895656	-8.336103636942653
5	-6.48377360586187	-0.00020616569327103207	-1.051719922670486	-22.91517935014531	3.069544618483633e-12	-0.12259986552817281	-212.5877078705339	-274.2478039251953	182.3951271960657	-0.04521900869815454	-16.256577236489534	-16.188817445340078	-0.009414899987291392	-19.75204784199866	3.9648411669204506	0.0	-0.3403108374976682	423.09371502677345	-0.5671618218635786	-0.021097622599427268	-14.761326185949429	-9.208253240877184	-0.022265894860652224	-0.015324983191135289	-0.039583813085414477	-0.0016493255452587618	-0.015324983191021602	-2.286377537065164	-30.084934939024492	-10.59602324338698	-99.53913319872049	-6.326263016293183	-16.096867546193607	-21.068140905188557	-10.18602840160338	-0.015324983191135289	-0.0919498991462433	1000.0	-0.15661720641196553	99.49281463966554	-12.371384749023832	877.2129411681437	-1000.0	999.9999999999999	-3.7902875467177637	-0.46346047820770764	-13.704452121455574	-77.20492877188371	-1.704646672885815	-6.260427438279521	-9.628006592136217	-0.28354654998281603	87.26649666945457	-0.00013744379543823015	-3.7957852985350655	-23.599237120021826	-10.680619899477051	0.06129993276408641	-0.015324983191135289	261.8864663511441	-297.5777096365424	0.4407822519608544	0.13400770054931854	-0.015324983191021602	-661.2889943607674	-0.5601521882962288	-3.341670998417044	-1.8951437733588818	-525.0660373049136	212.58770787053402	699.378400124554	-0.34031083749755453	-12.760969187185083	844.8847911895668	-8.336103636942653
6	-6.48377360586187	-0.00020616569327103207	-1.051719922670486	-22.91517935014531	0.0	-0.12259986552817281	-338.8646871605624	-129.62575119551065	205.1077072157209	-0.04521900869815454	-16.256577236489534	-16.188817445340078	-0.009414899987291392	-19.75204784199866	0.1532498319103297	-49.74640731982265	-0.3403108374976682	-2.0463630789890885e-12	-0.5671618218635786	-0.021097622599427268	-14.761326185949429	-9.208253240877184	-0.022265894860652224	-0.015324983191135289	-0.039583813085414477	-0.0016493255452587618	-0.015324983191021602	-2.286377537065164	-30.084934939024492	-10.59602324338698	-0.046318559056771846	-6.326263016293183	-16.096867546193607	-21.068140905188557	-10.18602840160338	-0.015324983191135289	-0.0919498991462433	664.0626733615405	-0.15661720786874866	1.1482370609883219e-11	-12.371384749023832	914.9377610181632	-1000.0	641.1047237852588	-3.7902875467177637	-0.46346047820770764	-13.704452121939426	-77.20492877188371	-1.704646672885815	-6.260427438279521	-9.628006592136217	-0.28354654998281603	49.541676817985376	-0.00013744379543823015	-3.7957852985350655	-23.599237120021826	-10.680619899477051	0.06129993276408641	-0.015324983191135289	474.5185492278729	-210.66669080485735	0.4407822519608544	0.13400770054931854	-0.015324983191021602	-450.8273622126693	-0.5601521882962288	-3.341670998417044	-1.8951437733588818	-500.1928336450011	338.8646871605624	680.4774114399147	-0.34031083749755453	-12.760969187185083	920.3344308895963	-8.336103636942653
7	-6.628097297702084	-0.0002107547791183606	-1.0751303794889964	-23.425253187393878	0.0	-0.12532884193728933	-207.78008042333875	-264.45290675058123	409.61470361389115	-0.04622554820332425	-16.618435837063316	-16.549167766351502	-0.009624468242918738	-20.191712864137003	4.053095407360274	256.1130221081413	-0.3478858886063563	573.8647801317402	-0.579786397146222	-0.021567239055343634	-15.089901676260638	-9.413221702749638	-0.022761516136597493	-0.015666105242189587	-0.040464917576059634	-0.0016860382322647638	-0.015666105242303274	-2.337270499581905	-30.754601886563705	-10.831882372078326	-613.9808400921914	-6.467080646513637	-16.45517113489825	-21.537101121951423	-10.41276136815543	-0.015666105242189587	-0.09399663145313752	1000.0	-0.16010338344551656	613.9334905185021	-12.646762026006513	651.320193386344	-1000.0	999.9999999999998	-3.8746563611045985	-0.4737767432875444	-14.009502428285487	-78.92344965585562	-1.7425907647168515	-6.39977962040598	-9.84231843288012	-0.28985807277638287	312.3685847230822	-0.00014050318600311584	-3.880276488545519	-24.12453754029866	-10.91836208307825	0.06266442096864466	-0.015666105242189587	120.00274549829157	-222.3952827594843	0.45059371759293754	0.1369906063775943	-0.015666105242189587	-669.648991458281	-0.5726207346585852	-3.416053961907778	-1.9373281805522993	-653.680498599625	207.78008042333863	469.5271955766369	-0.3478858886062426	-13.045018306803968	395.1128396636186	-8.521658735806454
8	-7.323286821195097	-0.00023285984298127005	-1.187895678886207	-25.882216305103725	0.0	-0.13847398661346233	-182.93966341310602	-214.4676463021298	111.37201946834989	-0.051073925555897404	-18.361464337078246	-18.284931068692345	-0.010633932828454817	-22.30952535451695	0.5519864304027351	443.78631437035244	-0.3843739807794009	361.69469195650527	-0.6405974279829252	-0.02382932392958992	-16.672609516037483	-10.400529645911092	-0.02514886303970343	-0.01730924832668279	-0.04470908984842481	-0.0018628787437364736	-0.017309248326796478	-2.582415658425816	-33.980305443774455	-11.967986868822322	-1000.0	-7.145381901173778	-18.18107557873202	-23.796024972025407	-11.504906261122642	-0.01730924832668279	-0.10385548996021043	-166.30460064586825	-0.17689586366725507	999.9476841552796	-13.973220596497981	937.948285247506	-978.0680180708683	996.0737811704923	-4.281050592871225	-0.5234689269740329	-15.478892342069798	-87.20135399164428	-1.9253628015405866	-7.071021991322027	-10.874632286177416	-0.32025990401746185	-2.2737367544323206e-13	-0.0001552398953208467	-4.287260188683376	-26.65484526009368	-12.063537024383322	0.06923699330673116	-0.01730924832668279	377.78652299812563	-318.4926710118343	0.4978543442485943	0.15135889792406942	-0.01730924832668279	-712.7225142045779	-0.6326801933221304	-3.774347574590365	-2.1405252964356123	-750.204722611936	182.93966341310636	759.0198685963447	-0.3843739807791735	-14.413248079744676	999.9999999999959	-9.4154548902427
9	-6.48377360586187	-0.00020616569327103207	-1.051719922670486	-22.91517935014531	-96.62423599701663	-0.12259986552817281	-38.84284722780444	-293.4534750233326	-213.6518083109196	-0.04521900869815454	-16.256577236489534	-16.188817445340078	-0.009414899987291392	-19.75204784199866	3.964841166920337	356.4135252413615	-0.3403108374976682	352.1408787873023	-0.5671618218635786	-0.021097622599427268	-14.761326185949429	-9.208253240877184	-0.022265894860652224	-0.015324983191135289	-0.039583813085414477	-0.0016493255452587618	-0.015324983191021602	-2.286377537065164	-30.084934939024492	-10.59602324338698	-812.3661836814491	-6.326263016293183	-16.096867546193607	-21.068140905188557	-10.18602840160338	-0.015324983191135289	-0.0919498991462433	0.0	-0.1566172078674981	812.3198651223875	-12.371384749023832	945.0616533075982	-980.5822154685002	999.9999999999998	-3.7902875467177637	-0.46346047820770764	-13.704452121943405	-77.20492877188371	-1.704646672885815	-6.260427438279521	-9.628006592136217	-0.28354654998281603	-2.2737367544323206e-13	-0.00013744379543823015	-3.7957852985350655	-23.599237120021826	-10.680619899477051	0.06129993276408641	-0.015324983191135289	313.633631492478	-217.26713407102545	0.4407822519608544	0.13400770054931854	-0.015324983191021602	-642.0833232645666	-0.5601521882962288	-3.341670998417044	-1.8951437733588818	-703.2727999255951	38.84284722780467	786.6448967955114	-0.34031083749755453	-12.760969187185083	999.9999999999973	-8.336103636942653
