	EX_hdcea_e	EX_lipoate_e	EX_fe2_e	EX_lys__L_e	EX_nh4_e	EX_skm_e	EX_xtsn_e	EX_etha_e	EX_pyr_e	EX_mn2_e	EX_gua_e	EX_mal__L_e	EX_mobd_e	EX_arg__L_e	EX_for_e	EX_h2o_e	EX_ca2_e	EX_ade_e	EX_mg2_e	EX_ni2_e	EX_pro__L_e	EX_tyr__L_e	EX_zn2_e	EX_feenter_e	EX_pnto__R_e	EX_cobalt2_e	EX_thm_e	EX_ptrc_e	EX_leu__L_e	EX_g6p_e	EX_cu_e	EX_his__L_e	EX_asn__L_e	EX_ser__L_e	EX_metsox_R__L_e	EX_adocbl_e	EX_mmet_e	EX_h_e	EX_nmn_e	EX_cu2_e	EX_phe__L_e	EX_succ_e	EX_akg_e	EX_ac_e	EX_gam6p_e	EX_spmd_e	EX_amp_e	EX_thr__L_e	EX_thymd_e	EX_cys__L_e	EX_ump_e	EX_so4_e	EX_cit_e	EX_btn_e	EX_trp__L_e	EX_damp_e	EX_cytd_e	EX_glyclt_e	EX_gthrd_e	EX_hxan_e	EX_no2_e	EX_glyc_e	EX_alaala_e	EX_pydx_e	EX_dad_2_e	EX_colipa_e	EX_ocdcea_e	EX_LalaDgluMdap_e	EX_o2_e	EX_xan_e	EX_ala__L_e	EX_cl_e	EX_k_e	EX_co2_e	EX_hdca_e
10	0.0	0.0	0.0	0.0	-448.08827715099363	0.0	0.0	0.0	0.0	-2.609709166458731e-05	0.0	0.0	-5.433588993994623e-06	0.0	1000.0	867.3606003324901	-0.0001964024284544625	0.0	-0.00032732416034625996	-1.2175998694571892e-05	0.0	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.844455077816065e-06	0.0	1000.0	0.0	-2.6731671401112236e-05	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	7.5942776391185625e-28	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7557254559313953	0.0	0.0	-723.2499293347827	0.0	0.0	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
11	0.0	0.0	0.0	63.348594128340395	-168.32653652533548	0.0	0.0	0.0	0.0	-2.609709166458731e-05	0.0	29.421558567993472	-5.433588993994623e-06	0.0	1000.0	809.3730963043257	-0.0001964024284544625	0.0	-0.00032732416034625996	-1.2175998694571892e-05	0.0	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.844455077816065e-06	0.0	1000.0	0.0	-2.6731671401112236e-05	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-566.0839111875248	0.0	0.0	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
12	0.0	0.0	0.0	0.0	-543.2486493963005	0.0	0.0	0.0	0.0	-2.609709166458731e-05	0.0	0.0	-5.433588993994623e-06	0.0	800.4831628934326	1000.0	-0.0001964024284544625	99.75841855328194	-0.00032732416034625996	-1.2175998694571892e-05	0.0	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	27.156224722684538	0.0	0.0	0.0	0.0	0.0	0.0	-8.844455077816065e-06	0.0	854.3750367471399	0.0	-2.6731671401112236e-05	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-581.6807451550895	0.0	0.0	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
13	0.0	0.0	0.0	0.0	-491.0795129130747	0.0	0.0	5.398645960021932e-30	0.0	-2.609709166458731e-05	0.0	0.0	-5.433588993994623e-06	0.0	816.0564783529666	1000.0	-0.0001964024284544625	0.0	-0.00032732416034625996	-1.2175998694571892e-05	0.0	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	13.211362071175769	0.0	0.0	0.0	0.0	0.0	0.0	-8.844455077816065e-06	0.0	757.1349977349478	0.0	-2.6731671401112236e-05	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-582.8550593973013	0.0	0.0	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
14	0.0	0.0	0.0	0.0	-738.4523982379833	0.0	0.0	0.0	0.0	-2.609709166458731e-05	0.0	0.0	-5.433588993994623e-06	0.0	908.7880448207678	1000.0	-0.0001964024284544625	0.0	-0.00032732416034625996	-1.2175998694571892e-05	3.6096403925698153e-14	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	5.623634125727943e-14	0.0	0.0	0.0	0.0	0.0	0.0	-8.844455077816065e-06	0.0	820.9494517249858	0.0	-2.6731671401112236e-05	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	0.0	1.5211749835659437e-33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.815208761747271	0.0	0.0	-592.1118247828098	0.0	0.0	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
15	0.0	0.0	0.0	0.0	-483.4562712117454	0.0	0.0	0.0	0.0	-2.609709166458731e-05	0.0	0.0	-5.433588993994623e-06	0.0	995.6825096742458	883.8293405420052	-0.0001964024284544625	0.0	-0.00032732416034625996	-1.2175998694571892e-05	0.0	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	5.623634125727943e-14	0.0	0.0	0.0	0.0	0.0	0.0	-8.844455077816065e-06	0.0	901.4439074038268	0.0	-2.6731671401112236e-05	0.0	0.0	143.1094180889375	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.404382141637417e-14	-682.3911305160336	0.0	0.0	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
16	0.0	0.0	0.0	2.6251127391825626e-13	-705.6722604313803	0.0	0.0	0.0	0.0	-2.609709166458731e-05	0.0	0.0	-5.433588993994623e-06	0.0	962.8246630549446	1000.0	-0.0001964024284544625	0.0	-0.00032732416034625996	-1.2175998694571892e-05	1.8723697886078075e-13	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.844455077816065e-06	0.0	867.4705062251528	0.0	-2.6731671401112236e-05	0.0	0.0	79.54098697752943	1000.0	0.0	1.9436204036946585e-13	0.0	0.0	0.0	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	1.6334363524012555e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-714.9660946676433	0.0	498.79209276642086	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
17	0.0	0.0	0.0	0.0	-457.7687111828671	0.0	0.0	0.0	0.0	-2.609709166458731e-05	0.0	0.0	-5.433588993994623e-06	0.0	1000.0	943.0221299848727	-0.0001964024284544625	0.0	-0.00032732416034625996	-1.2175998694571892e-05	0.0	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.844455077816065e-06	0.0	881.6162586189452	0.0	-2.6731671401112236e-05	0.0	0.0	269.69087599763515	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.23078828314166	0.0	0.0	0.0	0.0	0.0	-669.7772860111952	0.0	0.0	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
18	0.0	0.0	0.0	0.0	-767.830774177605	0.0	0.0	0.0	0.0	-2.609709166458731e-05	0.0	0.0	-5.433588993994623e-06	124.69802319160709	1000.0	1000.0	-0.0001964024284544625	0.0	-0.00032732416034625996	-1.2175998694571892e-05	0.0	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.844455077816065e-06	0.0	868.2761848228877	0.0	-2.6731671401112236e-05	0.0	0.0	463.3930444111854	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-655.9597976453642	0.0	137.31486623409936	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
19	0.0	0.0	0.0	0.0	-795.8298336621795	0.0	0.0	0.0	0.0	-2.609709166458731e-05	0.0	0.0	-5.433588993994623e-06	0.0	1000.0	1000.0	-0.0001964024284544625	0.0	-0.00032732416034625996	-1.2175998694571892e-05	0.0	0.0	-1.2850239664629617e-05	0.0	0.0	-9.518696047873793e-07	0.0	0.0	0.0	0.0	0.0	0.0	249.39604638322817	0.0	0.0	-8.844455077816065e-06	0.0	787.7646689036833	0.0	-2.6731671401112236e-05	0.0	0.0	404.8567038470962	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009993956609353764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-635.2537330876993	0.0	84.8024097994348	-0.00019640242845446254	-0.0073646944547070175	1000.0	0.0
