36.76	20.89	condition	media
0.00302827132857555	-0.00342391340226838	in vivo	none
0.00358008829707399	-0.00420546200577305	in vivo	none
0.000502457468480345	-0.00499133923019686	in vivo	none
0.00322194164212658	-0.00345576440073372	in vivo	none
0.00103488610388869	-0.00377780798829643	in vivo	none
0.00164064027023364	-0.00275069179389688	in vivo	none
-0.00432597168459274	-0.000259471782706977	in vivo	none
-0.00276079403177145	-0.00133477855990411	in vivo	none
-0.00233522585603158	-0.00185251466478586	in vivo	none
-0.00119359360055006	-0.00367921022324543	in vivo	none
-0.00662685737911963	-0.00142910328531165	in vivo	none
-0.0060956690992891	-0.00345064489535096	in vivo	none
-0.00124975108649459	-0.0036578574705291	in vivo	none
-0.00964828264031552	-0.00372870701850573	in vivo	none
-0.00533466134579317	-0.00276842574706284	in vivo	none
7.78915789511901e-05	-0.00317124004724269	in vivo	none
-0.00307505629619168	-0.00264049248657078	in vivo	none
0.00273494896738901	-0.00305900611541084	in vivo	none
0.00173198321490226	-0.00374212174023511	in vivo	none
0.00296007568878746	-0.00327162153527968	in vivo	none
0.00430148602927689	-0.00202029294054663	in vivo	none
-0.000464980669075977	-0.00292011683341931	in vivo	none
0.00355011509698855	-0.0039923247037699	in vivo	none
0.00357410003456397	-0.00274442229461388	in vivo	none
0.0010827518832495	-0.00433985263763421	in vivo	none
0.00489957445902435	-0.00367736434370063	in vivo	none
0.00197760342884271	-0.00306434725714138	in vivo	none
-0.000438604159020044	-0.0030540652290656	in vivo	none
0.000327518013150583	-0.00189239913542187	in vivo	none
-0.00136630055171517	-0.00205318662714601	in vivo	none
9.94964879186044e-05	-0.00282456356480332	in vivo	none
-0.00111272157434191	-0.00443383297538535	in vivo	none
0.00316835844756216	-0.00242599942933192	in vivo	none
-0.00597237169375425	-0.00220753634732337	in vivo	none
-0.00495603052304025	-0.00180582417773162	in vivo	none
0.00186696426108865	-0.00406997868582146	in vivo	none
-0.00665384219673864	-0.00310521828184551	in vivo	none
-0.00529612748443011	-0.00246604498440238	in vivo	none
-0.00462189705362408	-0.000881505008872397	in vivo	none
-0.00333151260059295	-0.00247943857689781	in vivo	none
-0.00825287344539093	-0.00082620768540901	in vivo	none
-0.00771758270533342	-0.00140115065035017	in vivo	none
-0.00759674730445468	-0.000161493838213902	in vivo	none
-0.00745711130217361	-0.00131054619550986	in vivo	none
0.000725657168021713	-0.00385674498163922	in vivo	none
-0.012680535653859	-0.00226777730539389	in vivo	none
-0.00639558832661782	-0.00114546602444641	in vivo	none
-0.00297057352771435	-0.00049430642626939	in vivo	none
0.000560761893934312	-0.00599985105917656	in vivo	none
-0.0011487702671036	-0.0014357525593773	in vivo	none
0.00476082914368988	-0.00367188987929066	in vivo	none
0.00121127406096896	-0.000919388942598372	in vivo	none
0.00620219402701578	-0.002672356088357	in vivo	none
0.000888580621784292	-0.00299980178435192	in vivo	none
-0.00143788046003902	-0.00151467130872499	in vivo	none
-0.00716874286462954	-0.00191038699381244	in vivo	none
-0.00373014957176592	-0.00125594181512327	in vivo	none
-0.00349515721378316	-0.00123812226760427	in vivo	none
0.00175345355712813	9.59666338622934e-05	in vivo	none
0.00366568903310849	-0.00345053877273572	in vivo	none
-0.00095880387040875	-0.00107660897565186	in vivo	none
-0.00227069934968295	-0.00130562888819387	in vivo	none
-0.00189070350525008	-0.0019568424917179	in vivo	none
-0.00416310603301187	-0.00171917651551367	in vivo	none
-0.000263343583556672	-0.000842483537051422	in vivo	none
0.000410346079157767	-0.00078223001973132	in vivo	none
0.00186984914425451	-0.00039267815609125	in vivo	none
0.00217141816327303	-0.00322066076618442	in vivo	none
0.000642670045795005	-0.00372295224575263	in vivo	none
0.000810673090822134	0.00057986278920751	in vivo	none
0.00110306704660147	-0.00234750770606119	in vivo	none
0.000622191059742933	-0.00301253049728721	in vivo	none
-0.00450818527690824	-0.000609009774862945	in vivo	none
0.00165279244163237	-0.00661749285025718	in vivo	none
-0.00780829073124988	-0.00239344989005526	in vivo	none
-0.00665132257463982	-0.00198997436265433	in vivo	none
-0.00479053015443448	-0.000915133755269848	in vivo	none
-0.00325414260196712	0.000828089703572857	in vivo	none
-0.0041185581439712	-0.000361794031837707	in vivo	none
