	EX_mn2_e	EX_ca2_e	EX_adocbl_e	EX_h2o_e	EX_co2_e	EX_h_e	EX_zn2_e	EX_so4_e	EX_cu2_e	EX_mg2_e	EX_glyclt_e	EX_cl_e	EX_o2_e	EX_k_e	EX_for_e	EX_glyc_e	EX_nh4_e	EX_mobd_e	EX_cobalt2_e	EX_ni2_e	EX_ac_e
10	-0.02028780055786683	-0.15268265708618856	-0.006875652772578178	672.4726115707917	742.8727815087334	999.9999999999991	-0.0099897376608169	-7.769271805435665	-0.020781120936248954	-0.2544608176356178	0.027502611091138718	-0.15268265708596118	-434.2419445929256	-5.725291315491745	972.7522980054351	0.19775980665406223	-323.9007174161728	-0.004224055739200594	-0.0007399805674594973	-0.009465584758800105	550.7217642729203
11	-0.018881528531437652	-0.14209928463219512	-0.0063990590616640475	512.2641609163529	691.3797076869275	999.9999999999999	-0.009297287605136262	-7.230735872262244	-0.01934065384546102	-0.2368225759427105	0.025596236246854035	-0.14209928463208144	-336.27457048578947	-5.3284362203824	996.7805559087313	0.18405186018435415	-301.44916989954504	-0.003931260499598466	-0.0006886879707508342	-0.008809466959291967	490.40830491433326
12	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	712.9771712466431	554.2615769440063	1000.0	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-419.0905211717967	-5.321479772950056	804.6307574083389	0.18381157447197438	-301.05561816742534	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	545.7065504881986
13	-0.022004356387924418	-0.16560117451740552	-0.007457403456555767	771.304467383221	805.7274315411019	818.0393849289774	-0.010834971838448837	-8.426631817125553	-0.022539416725521733	-0.2759908104386568	0.029829613827218042	-0.16560117451729184	-435.7908835847501	-6.209709631691112	900.8047886944325	0.21449231287476778	-351.30603733796556	-0.0045814541415438725	-0.0008025905065096595	-0.010266470229566949	484.9999285722193
14	-0.01936952536902936	-0.14577186873543724	-0.006564444008063219	755.0436033831385	709.2485529126461	600.7221063579346	-0.009537577841342681	-7.4176156703429115	-0.019840516867475344	-0.24294330223597171	0.026257776032866463	-0.14577186873509618	-410.83978587303295	-5.466150707889483	695.2110637864291	0.1888087168962329	-309.2401832898976	-0.004032864704413441	-0.000706487247498444	-0.009037149374307774	405.29139581605915
15	-0.022184780064776533	-0.16695901349646647	-0.007518550082750153	846.844282083399	611.8385366894101	1000.0	-0.010923812676310263	-8.495725585194805	-0.022724227604385305	-0.27825378400370937	0.030074200331551885	-0.1669590134962391	-434.84136110601855	-6.260625851406644	827.546082182195	0.21625103242490695	-354.1865545353513	-0.004619019557594584	-0.0008091713093563158	-0.010350649665497258	544.3791963533902
16	-0.023436247140580235	-0.17637734930144688	-0.007942679502093597	808.5882058764658	781.5263230867213	1000.0	-0.011540036586097813	-8.974978515550788	-0.024006125490473096	-0.2939503763700486	0.03177071800869428	-0.1763773493012195	-448.33452238188477	-6.613794424833486	979.1525862486934	0.22844998352582024	-374.16659537490636	-0.0048795833711210435	-0.0008548175248961343	-0.01093454083911638	548.926716223476
17	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	788.7000025355717	591.2879712972907	641.0972532217687	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-404.670155120403	-5.321479772950056	612.002231277044	0.18381157447197438	-301.0556181675212	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	416.4587241944899
18	-0.020014450732901423	-0.15062547117008762	-0.006783012938399224	603.0024525552442	732.8636065787384	1000.0	-0.009855139874616725	-7.664591700693791	-0.02050112430720219	-0.25103231291723205	0.02713205175400117	-0.15062547116974656	-386.4523951197913	-5.648150997891662	996.587384064522	0.1950952689994665	-319.53660686964304	-0.004167142477854213	-0.000730010361053246	-0.009338049202256116	519.8335951138496
19	-0.020871185061764663	-0.15707311310927707	-0.007073365150063182	764.3110986659894	764.2344105259264	724.5769552771162	-0.010276996899733604	-7.992680585744779	-0.021378691081508805	-0.26177794880663896	0.028293460600935256	-0.1570731131090497	-425.0600745577251	-5.889924550335195	812.3843502579081	0.2034464756630996	-333.21462302171324	-0.004345520294009475	-0.0007612590296730559	-0.009737771753748348	450.71939098973246
20	-0.022570755256651864	-0.16986379943898555	-0.007649359304309655	752.8781065670275	826.4671022566441	945.1354652611378	-0.011113867330095673	-8.643535899434937	-0.02311958821121607	-0.2830948983782946	0.030597437217669315	-0.1698637994386445	-444.80816793942074	-6.369549458360325	996.1515147184418	0.2200134106628866	-360.3487622714821	-0.004699382173498634	-0.0008232494318463068	-0.010530732315714886	531.3637363238074
21	-0.02083790647236583	-0.15682266390808763	-0.007062086844030091	668.9548780034147	763.015857624617	1000.0	-0.01026061048196425	-7.979936453863274	-0.02134460328647947	-0.2613605503297549	0.028248347376616082	-0.15682266390774657	-422.92375884686794	-5.880533211040984	996.4469786036937	0.20312208528014253	-332.6833205311967	-0.004338591469036146	-0.0007600452208862407	-0.009722245117131934	541.2211397009414
22	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	497.4348287274377	690.4770889085098	987.1449780407244	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-322.3277647746262	-5.321479772950056	996.7847589980759	0.18381157447197438	-301.05561816752834	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	476.91303890362207
23	-0.019224320653165705	-0.14467908187566536	-0.006515233291224831	539.7191542609633	703.93163198931	1000.0	-0.009466078862715221	-7.362009105061816	-0.0196917813377695	-0.2411220643617753	0.02606093316546087	-0.144679081875438	-351.45704545292256	-5.425173407407669	996.7221072471782	0.18739330192909165	-306.92194718758753	-0.004002632111678395	-0.0007011910269056898	-0.008969401885224215	499.31161499428305
24	-0.019633544959447136	-0.14775883683728352	-0.006653921771999194	653.7179324627277	718.9160852228669	1000.0	-0.009667581408621118	-7.5187227348034185	-0.02011095638704319	-0.24625478199050121	0.026615687088208047	-0.14775883683716984	-430.499154079479	-5.5406579992533125	956.0407906369368	0.1913823060328923	-313.45533389019306	-0.004087835348627777	-0.0007161171413372358	-0.009160331766793206	550.5519032083328
25	-0.020885578124762105	-0.15718143293941012	-0.007078243042201393	689.6083097163182	764.7614373340734	1000.0	-0.010284084061481735	-7.998192450795045	-0.021393434127958244	-0.2619584745654038	0.028312972169669343	-0.15718143293918274	-437.6616420502754	-5.89398632522159	988.0211993909226	0.20358677521699065	-333.44441251662965	-0.004348517025960064	-0.0007617840045668345	-0.009744487058242157	550.876962232415
26	-0.020812691503238057	-0.15663290018790121	-0.007053541345271697	888.7876344802443	425.7955514184424	1000.0	-0.010248194600421812	-7.970280308570409	-0.021318775187182837	-0.26104429023644116	0.028214165381780492	-0.15663290018778753	-420.04767407761176	-5.873417454743503	661.3271267590478	0.20287629681035924	-332.2807561125959	-0.004333341543883762	-0.0007591255259740137	-0.009710480686180745	539.3933680261134
27	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	742.7636288237	504.49179972701785	1000.0	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-416.5454757459329	-5.321479772950056	756.5576771419053	0.18381157447197438	-301.0556181675106	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	544.0098535375906
28	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	826.532100773074	365.593612948735	901.380487461579	-0.0092851496926869	-7.2212959105359005	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-385.2678581841369	-5.321479772950056	572.7648937125338	0.18381157447197438	-301.05561816755085	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	490.2849376502425
29	-0.021606019874184312	-0.16260335929598568	-0.007322404911747071	768.8461329285485	791.1416535980222	785.1851310911009	-0.010638830454809067	-8.274087699001825	-0.022131394217694833	-0.2709946535277368	0.029289619648096985	-0.1626033592957583	-432.01875049371256	-6.097297614632453	869.7229139811334	0.210609439928362	-344.9464774543882	-0.004498517815704872	-0.0007880615152089376	-0.01008062021492151	472.94950908681164
30	-0.019785916427395023	-0.14890555949580175	-0.006705561342414512	757.6133614892572	724.4954291199683	635.0654744729686	-0.009742609304680627	-7.577073828439552	-0.020267032936317264	-0.248165909232398	0.026822245369806794	-0.14890555949568807	-414.78289034785894	-5.583657783274475	727.7017199510185	0.1928675804942941	-315.88798930026996	-0.004119560107142206	-0.0007216747633265186	-0.00923142301394364	417.88799881219444
31	-0.021875239345718	-0.1646294608503922	-0.00741364494535901	856.3066271737564	569.8675728134515	1000.0	-0.010771394449875515	-8.377186072987797	-0.022407160059174203	-0.2743713530687728	0.029654579781849683	-0.16462946085016483	-431.50393183957067	-6.173272331438852	790.0473838926392	0.2132337160529687	-349.2446456913168	-0.004554571109906647	-0.0007978810702979899	-0.010206228691686192	543.2544024230725
32	-0.02244177673753711	-0.16889312827436243	-0.007605647739296728	774.0040077970008	821.7443314997821	854.1172204058746	-0.011050358150441753	-8.594143203137378	-0.022987473436501205	-0.28147717844251474	0.03042259095764191	-0.16889312827424874	-439.9331294481817	-6.333151249848129	934.9363434014305	0.21875616412626187	-358.28958218779917	-0.004672527983302643	-0.0008185450482187662	-0.010470555408005566	498.2327067010084
33	-0.022974731036015328	-0.17290405484823168	-0.007786269028883908	777.5643564259235	794.3591602151602	1000.0	-0.011312785494965283	-8.798239590631852	-0.023533387109864634	-0.28816178607871734	0.031145076116014938	-0.172904054848118	-447.2147225438897	-6.483552896760102	996.0826337783501	0.22395125359389567	-366.79835469402735	-0.004783492631986519	-0.000837984110717116	-0.010719213416450657	549.8204875689578
34	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	664.7207781783153	634.892512197649	1000.0	-0.0092851496926869	-7.221295910536014	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-423.2136939972721	-5.321479772950056	882.5129107783209	0.18381157447197438	-301.05561816747513	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	548.4553323718376
35	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	664.1702196759109	690.4770889085129	696.2689953849726	-0.0092851496926869	-7.221295910536014	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-374.6603123221878	-5.321479772950056	767.979072195893	0.18381157447197438	-301.0556181674532	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	414.84274305011513
36	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	713.7995207470204	690.4770889085125	698.0673450214041	-0.0092851496926869	-7.2212959105359005	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-412.33187553459516	-5.321479772950056	744.0635964785718	0.18381157447197438	-301.0556181674715	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	440.55656840385683
