minutes	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
102	0.75756728131936	0.8928854574151	0.76139158561683	0.74376801340111	0.93364494872334	0.95481699610175	0.88714113330579	0.89243535717154	0.94227844123961	0.97964620570018	0.92298936909599	1.0512072313229	0.73621779930539	0.96674646952837	0.71004321046375	0.87445553033669	0.93830578700357	0.8637475150326	0.75368109576186	0.76025824037399	0.91762416486143	0.82217464328049	0.95774175137233	0.84327706015605	0.56439020990154	0.91772817842102	1.021638158219	0.86557013010842	0.7795426982488	0.98724612218247	0.81232004434839	0.97093601616723	0.79462976830784	0.9357022469314	0.96966416475637	0.93140098552056	0.57164645764668	0.88952378603603	0.85686469667354	0.88278658823582	0.92045191114986	0.91487438217263	0.87411529003493	0.7439567079901	0.89614178264628	0.93573565530767	0.96790542858531	0.99836000920764	0.6417387540589	0.8363279470051	0.91536182719815	0.81009975176283	0.86109916729113	0.95634109202609	1.0016628914396	0.85278793803091	0.84765718585208	1.0151479310773	0.84623949936713	0.83048565627007	0.68068638376534	0.82482590302359	1.0093420366207	0.88009098984501	0.56049110901068	0.80365222541845	0.81587074686133	0.81182324270791	0.99061979842601	0.86092956216589	0.98845294687805	0.82137798230335	0.58098282689702	0.92822692579345	0.93420355323195	1.0622404422176	0.92722675777085	0.97471733892905	0.90223217047846	1.0062546855021	0.98973836847008	0.91233673060344	0.89879739535939	0.93977854315283	0.35543396656733	0.86375994486982	0.89202308556092	0.84094305946497	0.99135307980831	0.92458546661086	0.9016321379417	0.81099285155192	0.90762448159405	0.84655812707304	0.93458952010762	0.9400069278316
105	0.75874493180837	0.89956361411891	0.75767884237602	0.74999097719648	0.93961524281665	0.96784378035156	0.89025687773866	0.89832295467272	0.94632424912528	0.98210461693876	0.93051722014049	1.0550720729759	0.73635136358021	0.97539204084006	0.71147925187048	0.8603178250594	0.95115162336893	0.87710554032043	0.74885389598506	0.77645914617724	0.93218482610773	0.82981728122492	0.95699446799584	0.84656916447613	0.56315751530117	0.93146815818392	1.0292683771969	0.86864114269387	0.78495059272238	0.98726131946353	0.82295307584106	0.9789927382646	0.80568163660105	0.94536998358826	0.97788189837755	0.9349111368796	0.57188514423231	0.89640917960071	0.85652196727909	0.88898738549581	0.93269550724674	0.92299643113581	0.88573859646662	0.75525953432979	0.89352304479646	0.94300979487549	0.97913705173955	1.0034567939951	0.64177914997659	0.85222913491599	0.92491303064177	0.81830309980835	0.86965687089757	0.96243845208851	1.0109453812412	0.85430743754504	0.84265086393419	1.0290810746576	0.84862647757	0.83903106912629	0.68058746038749	0.83298434135868	1.0209887835306	0.88293586979649	0.56750933446507	0.81613650645223	0.83422291072707	0.82561090169703	0.9971535808287	0.87489493611544	0.99804404540889	0.83319256494124	0.58102384532219	0.93790687386162	0.93645579938883	1.071633314397	0.92526667210666	0.97528453537131	0.91320256798939	1.0087427012052	1.0096733439144	0.91741391512147	0.88158193070376	0.94519938612772	0.35561524276563	0.86604318421599	0.90389887487266	0.84239717594417	0.9957067785721	0.92019321052386	0.91200292999825	0.82108848486685	0.89762206489751	0.85523732257822	0.9492421301006	0.94817890725805
108	0.75966413304425	0.90665056317122	0.77498045849968	0.75360519359095	0.95116217985618	0.97527717444916	0.88949335756161	0.90609964204985	0.94837877267414	0.98670227290754	0.93056707073696	1.0640788597942	0.73641602912933	0.97759006526285	0.71431954642637	0.86498791913747	0.95369342603928	0.88435889184792	0.76826818597275	0.79275773746275	0.93853558988651	0.84111448935229	0.9676748214826	0.85244509944325	0.56200879625188	0.92936458733224	1.0364912451948	0.87620425307256	0.78972535133724	0.99249496551009	0.83658165293798	0.98843769251976	0.80462826058098	0.94955997389231	0.97527393207355	0.93611453362905	0.57180641394519	0.89853877543894	0.87999372912915	0.9043088605643	0.92908338381857	0.9244944096704	0.89284433928827	0.75932291308133	0.90332331290952	0.95778138175753	0.97965841756248	1.007980539155	0.64195546705647	0.86522411523826	0.93551738277189	0.82852658534689	0.8883713712674	0.96214129411806	1.0219648758538	0.86257604439081	0.84977451329396	1.0321499746057	0.86075359767766	0.85039649211067	0.68067956073997	0.84561256565903	1.0324280688502	0.88373125123242	0.56662535774022	0.81921706035464	0.85137938289291	0.83001227705592	1.0096116249482	0.87929588114182	1.0131479409663	0.83791964600989	0.58128973864873	0.95019596881985	0.94524710490818	1.0737038526322	0.9264337118255	0.98590457750586	0.91877639581215	1.0169395780483	1.0207841377508	0.9220998738644	0.89695538908866	0.94744071478682	0.35590839576579	0.87743486006039	0.9073562493186	0.84711072440586	1.0058123874381	0.93138494414669	0.9157477736404	0.82827693142111	0.91760857341586	0.86413084220643	0.95414365543765	0.95096538582171
111	0.76070834098734	0.92969895349975	0.77200060681588	0.74856267647729	0.95402747995054	0.98433098514312	0.89903574272712	0.91547328071283	0.94830403275247	0.99974695189277	0.9369745770604	1.0706295807845	0.73650700356426	0.98942285253184	0.72176992261409	0.88155047718556	0.95761962563344	0.89158317306628	0.7737486491723	0.78509266951037	0.93849839714711	0.83968094451654	0.97588484060264	0.86018047861649	0.56110369902623	0.92983330082957	1.0431432460875	0.88292876630781	0.79328804480812	0.99962405465037	0.83370638827562	0.99083328391503	0.81654539923259	0.96362755313433	0.99133970063507	0.93761464441907	0.57215191742477	0.89108753235067	0.88404532541326	0.90723754490017	0.93536481219988	0.9287442878521	0.9031327787176	0.76127430384893	0.90376475115355	0.96268902630071	0.98833277252122	1.0161223647805	0.64212671006295	0.85880001254926	0.93841348554868	0.82441704796628	0.88454497550269	0.96411213210055	1.0268927078694	0.8685655320293	0.85443137948879	1.026743778861	0.86551386253784	0.85732775548529	0.68070685348465	0.85116226199066	1.0374225171377	0.89042975634158	0.56743885211863	0.81530110664147	0.87041990248103	0.82495844739773	1.0137850622971	0.87623608259129	1.0156179995072	0.84584887599659	0.58141125027979	0.95894037146095	0.96303351552354	1.0861625765883	0.93785937987437	0.98570342042328	0.92859141804375	1.0288180383452	1.0285437053026	0.9242592429591	0.90258029621005	0.9592908904952	0.35564054313553	0.88041728603408	0.9193881008651	0.83459559657525	1.0206128808056	0.93295186663386	0.92671971007039	0.83560000223372	0.92746233776427	0.87094113445106	0.96251671818465	0.94201259721633
114	0.76166589868398	0.9074845733017	0.78205490003342	0.74753121099652	0.94758736825374	0.99195774662371	0.89833740537311	0.92250728087936	0.95475821897375	1.0066470047869	0.94374603516601	1.0759408464651	0.7365119792783	0.99041884525871	0.72771710305763	0.87833241406761	0.96207896570904	0.89974204283047	0.77783197190683	0.78386939002989	0.94488264162538	0.84408821279437	0.9788653878524	0.85585179696276	0.56001711774165	0.93069804687056	1.0411869743648	0.88680142348117	0.79462344849929	1.0064943707482	0.83732654684926	1.0023329677435	0.82406242237168	0.96555745115043	0.99456293343126	0.95465468226381	0.57235019793123	0.89797437363765	0.88554626721141	0.91101553221508	0.93768811872701	0.92960907258439	0.90559265522446	0.76466938697898	0.91518111123845	0.97195480488017	0.99161312270956	1.0240310957425	0.64212671006295	0.85047174562771	0.94976891881967	0.83449444708473	0.88061624478073	0.97143068054671	1.0265453118883	0.87843254482486	0.86299334924373	1.0398807217673	0.87169853725475	0.85620026538423	0.68075364503775	0.85650075879115	1.0368113972286	0.899775525347	0.57378127126114	0.82001586357086	0.87114763580697	0.8435493740188	1.0206152663702	0.88521688410319	1.0248045541585	0.84659209853671	0.58164615966855	0.96680101535814	0.94757140208732	1.0827653347732	0.9363276950742	0.99333990144957	0.9405038522838	1.0322885495559	1.0373994401003	0.93584665425549	0.90029656631767	0.96893503817868	0.35557097066457	0.88392179600198	0.92681902160991	0.85235450776512	1.0215650716838	0.94736991231444	0.92879016126102	0.84187671179926	0.93752333853225	0.87615232471328	0.96104136460694	0.94280584642516
117	0.76243413941862	0.94246814839628	0.77298601311709	0.76066575785106	0.96143175357812	1.0032998643757	0.90830180520024	0.9274511034103	0.9581890169166	1.0099148518362	0.94742219427087	1.0781962312594	0.73648567972118	0.99853205892183	0.73004208215136	0.90403592480589	0.96743143115587	0.90675848283916	0.78543423156546	0.79703992248515	0.94304079393038	0.85037749211332	0.99247928890472	0.86939239362171	0.55893228913002	0.94038466463755	1.0431260008978	0.89202713520322	0.80462326067954	1.0098297022015	0.84741403090215	1.0037069885562	0.82611420697272	0.96724957257675	1.0006793519291	0.95639752011004	0.57226121471215	0.90954422618004	0.88924493337128	0.91667045185627	0.95247067263229	0.93851813651244	0.9146891369208	0.77450726010611	0.92641446285959	0.9799356072775	0.99996924087583	1.0275670249295	0.64219140310385	0.85848488249196	0.95315795837379	0.83833923503059	0.88442984252142	0.97690310733976	1.0328699250293	0.87435397462973	0.86794067855537	1.0403498020373	0.87815451150349	0.86322414201318	0.68072342491648	0.85964696632373	1.0389946873108	0.9008455188961	0.58065209739073	0.83291337587628	0.86850180413778	0.84004349025053	1.0266227732476	0.89314636299534	1.0297390094388	0.84893446908787	0.58165930520631	0.97557455195113	0.96295515516987	1.0878368291667	0.94622070224588	1.00591781728	0.94880414839983	1.0422528219465	1.0480336083046	0.93511750029714	0.90547421906133	0.97478321488818	0.35541500017523	0.89017414401542	0.93408964153266	0.85514795028038	1.0275770262511	0.95663745806805	0.93112739183094	0.84249970303954	0.94288566858171	0.88678872688843	0.96759468833155	0.97093030851479
120	0.76301743321956	0.93976772392103	0.78090674839534	0.76376984576645	0.97060410939176	1.0039915323457	0.90947799387903	0.93338584685968	0.96527768734217	1.0146862470733	0.95567749016868	1.0714704419454	0.73628386586052	1.0080024834179	0.73233727719348	0.903818219858	0.97122708092154	0.90616721909295	0.78448489583487	0.79723407952231	0.94473439516119	0.85622404386431	0.99259787212448	0.87235475798502	0.55796402858064	0.93553935786957	1.0474828715143	0.89873673885401	0.80584234029411	1.0154091439706	0.84827582214761	1.0007558211119	0.83067079328366	0.9700190134914	0.99857686044714	0.96233536221342	0.57228409437007	0.91719751003015	0.88666777936907	0.93208936991435	0.9603268816015	0.94456804033729	0.91322461496458	0.77159629926579	0.93530166105747	0.97842950487187	1.0023067140449	1.0325941120346	0.64219728476727	0.86707685503094	0.95244415457222	0.8384287575017	0.89282066859379	0.98475830134879	1.0349317807103	0.88040299593836	0.86571191317926	1.0532498290162	0.87908981557559	0.86521219695515	0.68050268685127	0.84934828009376	1.0447935736362	0.90857852639362	0.58539914677429	0.83234082772249	0.86846017821608	0.84388206642554	1.0365482979103	0.89398751257421	1.032802621733	0.85786773192139	0.58173489977114	0.97894282144656	0.9726357420834	1.0952931916176	0.94627478755823	1.0056628432829	0.96026415854347	1.0459746106528	1.0503406936351	0.93611009570654	0.92398804330322	0.98224119913984	0.35538128418987	0.89585612472478	0.94233652998086	0.8629547677957	1.0416670260801	0.96463340332011	0.93510434527635	0.8471742344322	0.94371394607393	0.89273573139348	0.98096943539086	0.97013129919629
123	0.76301945057108	0.93526561057938	0.77361250566026	0.76854183967618	0.97025740716185	1.0213234026752	0.91251386543411	0.93909749607659	0.97252349150546	1.0207860642523	0.96484736910112	1.0852003880405	0.73607646483753	1.0140509842679	0.73836373911613	0.90279637023532	0.96476787914488	0.91927350713827	0.7925418669074	0.80005760325997	0.96009631800607	0.86124701246847	1.0036957359299	0.88305576141424	0.55717428633342	0.94699736919538	1.051760738378	0.90032982418618	0.81017644915835	1.0225460072488	0.85642547254691	1.0184991587781	0.83532648397718	0.97577710332744	1.0057904362837	0.96409808620585	0.57212650339272	0.9233943933289	0.89049884162695	0.93357020998567	0.96124640306572	0.94267770320594	0.91814657792847	0.78141957750086	0.93472490095982	0.9806691970375	1.0110261114519	1.0279354848828	0.64223110587783	0.8799499702355	0.96358062913355	0.84662628049438	0.8881488762732	0.98999587787138	1.0419150918331	0.8848546483823	0.8714406972307	1.0566640446621	0.88002070256277	0.86915929222171	0.68046663875279	0.84011343075121	1.0434149804388	0.90779566372311	0.59366995982292	0.84642593144889	0.87386210637922	0.84609711749608	1.0450552864055	0.90500708293229	1.0344774377226	0.86252680006468	0.58165191079236	0.97922178648811	0.9766322487765	1.0998772157496	0.95134982817206	1.009209214025	0.96323140466454	1.0489387152983	1.0523655166019	0.96143895150481	0.93446913597309	0.99167925307448	0.35540446364862	0.89961691310786	0.93563453381357	0.8679951223915	1.0449961044643	0.97210428338253	0.94159214943665	0.84629706321614	0.9494436351656	0.89707819922349	0.98804566124655	0.98083739034077
126	0.76222735236735	0.96341990224489	0.77555906619425	0.76154176200117	0.96679999540393	1.0245787985117	0.91252070542337	0.94138077327528	0.974422745923	1.0288814353681	0.96683720811336	1.0950948633867	0.73567614853493	1.0188266987809	0.74295142048226	0.91223419543563	0.96840185739563	0.92439315884882	0.79540257454017	0.8062342289542	0.96466088202498	0.86373370304054	1.0067532713437	0.87920695856484	0.55636277629158	0.94759120997432	1.0555853357921	0.90233798408243	0.81339271681906	1.0245349545005	0.86449258872569	1.0262377929727	0.83662167150352	0.97935140546133	1.012609967871	0.97556117463991	0.57213921022285	0.90903056546714	0.89244665260954	0.92299785818723	0.96516767963199	0.94276878722727	0.92112551383535	0.78455432219989	0.93754245971066	0.99030616147705	1.0236998903054	1.0452560489672	0.64213479616608	0.8906125550182	0.97239688429266	0.84651846750053	0.88537726402681	0.99400925400021	1.0504864540224	0.8875473860664	0.87401809331664	1.0531117128069	0.88595093447465	0.8839692829464	0.68021243847911	0.85611020239955	1.0567159940831	0.91336939775387	0.59675703664172	0.84832675134543	0.87625656320022	0.85060690249152	1.0462560718894	0.91666063701112	1.037375099883	0.8666732275797	0.5815475808163	0.98285300819799	0.97409013474276	1.1063259786526	0.96216158171862	1.0040902635905	0.95492493268208	1.0583059533684	1.0559097656067	0.96968449227726	0.92607969093377	1.000556971724	0.35554567434725	0.90065413504475	0.93489621189128	0.87177697661014	1.0604864691013	0.97703263335867	0.94659150950344	0.86103881104821	0.95536660287028	0.89868100704129	0.99081539199056	0.98825446262835
129	0.76007670600368	0.97193680254877	0.79496741979229	0.77873332082049	0.9727977474334	1.0128179628769	0.92218433496042	0.94711468348836	0.973006051432	1.0328053191817	0.97537973224143	1.0866850073015	0.73514367539724	1.0133802646906	0.74795462523161	0.91251974084753	0.97075061011506	0.91889990227674	0.79838331908497	0.81563383467834	0.96620791369477	0.86463594558651	1.0102148524823	0.87646513899961	0.55575680353909	0.95099428721526	1.0519380391725	0.90394839757633	0.82006841646052	1.0314452727332	0.87015786710875	1.0294345754071	0.83999313044397	0.98449724682972	1.0184520260006	0.97339675048169	0.57208330295102	0.91035173234004	0.90131473304723	0.93160401408182	0.97383526335486	0.94423534287865	0.92183899062291	0.78849818843159	0.93985659959933	0.99675354066948	1.027358333777	1.0453964723904	0.64213553127383	0.8932423063651	0.97930066241081	0.8529304852126	0.89641446575025	1.0016426316166	1.0533770083337	0.89414602603621	0.88384125423405	1.0574050180621	0.89309194384544	0.88433349676245	0.68007906720737	0.86843344071767	1.0720385083184	0.9200426006098	0.59173980879687	0.84661084787006	0.87722820659329	0.8560793543661	1.0481944927077	0.91660180937179	1.0461414599265	0.87668628438749	0.58147366135861	0.97955264392844	0.98666329647584	1.1172834990386	0.96606607519089	1.0092281233371	0.94143393438117	1.0645367383429	1.0517504546735	0.96258849940998	0.93208583118174	1.0034734688939	0.35578604887239	0.90750920747557	0.95361870683241	0.87796639930162	1.0634383932146	0.98731542167855	0.94747765553682	0.86877973766142	0.96384147370527	0.89896062299446	0.99102823076922	1.0022419308328
132	0.75631599910315	0.96920212547701	0.79665053035445	0.76916624116259	0.97882947991898	1.0140997399558	0.92338335267946	0.94740910025013	0.97988808221229	1.0346571279266	0.97486324299138	1.0898944451036	0.73451066254045	1.0132206069417	0.74687778906472	0.92555949957033	0.98359760955992	0.91633075138631	0.80511132416813	0.81870842163291	0.96474647476973	0.86829562321888	1.0121920637917	0.88551195561178	0.55546015988945	0.95172772142987	1.0469900674679	0.90966609967087	0.82355973185873	1.0263449800535	0.87270296186252	1.0390246438059	0.84535772839562	0.99132764061056	1.0194865567446	0.96956658082489	0.57242902686794	0.9072113323563	0.90204454984882	0.93746773261424	0.97099375447339	0.94689411428888	0.92719995277517	0.79178678375834	0.94586631652429	0.99674152330637	1.0290952944827	1.0452958494212	0.64220463695856	0.90022727506415	0.9866486689069	0.85918482640679	0.89857734403932	1.0029118943732	1.0621111737757	0.8957321760123	0.88398879371942	1.0662250018059	0.89579571573996	0.89222026691555	0.67999341966827	0.86085877916199	1.0575053015985	0.92734309978308	0.59905062215883	0.85760959681809	0.88342139121398	0.85883834604786	1.0562328414363	0.92218425939448	1.0453243113225	0.88108930529805	0.58152458230341	0.97772573936643	1.0078525209289	1.1153637908771	0.96872619375196	1.0319830430498	0.95282527732862	1.0732218587059	1.0637407227446	0.98086723962714	0.93802794881233	1.0141596181267	0.35579870384934	0.91662592022797	0.95065881638721	0.88020216139297	1.0692410405434	0.99489401757214	0.95413024949779	0.86812158761392	0.96997246876726	0.90553459326805	1.002449331259	0.99323817514369
135	0.75161050489827	0.96910421504994	0.8026582897759	0.77268560665221	0.97236977814236	1.0212301840778	0.92563483255141	0.94475001566801	0.98327126442154	1.0425698823255	0.98288103860213	1.0915037602617	0.73358546278649	1.0075271881143	0.75846593966798	0.92482023269291	0.99138315435971	0.91736239740182	0.81305859569141	0.82134523542411	0.97324816553805	0.87044956482733	1.0149233438735	0.89168199120883	0.55509906753186	0.95161380659501	1.0540400261775	0.91358552786682	0.82224090359475	1.030091025123	0.87544099384015	1.0345540406851	0.84616215547142	0.99187363834911	1.0214071219973	0.97672159361807	0.57255365663498	0.93011254201342	0.90810240723828	0.95203219863549	0.97071957178712	0.95359569801691	0.93025982310555	0.78652304013341	0.94874319338295	0.99903443810175	1.0364425401145	1.0483135929517	0.64228625464148	0.90668338992268	0.99838368143042	0.86629112028784	0.90171966096255	1.0068019486467	1.0558486951787	0.89553174233184	0.89258972128395	1.0730536485893	0.90937876047622	0.89570473520661	0.68008393405196	0.87421908104793	1.0625412021281	0.93177703463786	0.60046058278538	0.86266247995552	0.88967965202622	0.85797138432324	1.0598346784417	0.92322180350644	1.0535037657142	0.88637364412841	0.58175051333161	0.98805867319296	1.0081611679262	1.1287890698501	0.96651774313542	1.0303990280979	0.97304993317896	1.0800785709466	1.0734400954137	0.98561425193111	0.94364193660129	1.0184270005541	0.35571434430086	0.91998657640208	0.94716952199131	0.88267139280482	1.0479059652797	0.99890552300681	0.95575877832238	0.87287970995723	0.97296614525438	0.91068613612782	1.0131197650267	0.99622816357683
138	0.7446900100073	0.97697810773916	0.80992096160227	0.7778557008481	0.98674693422273	1.0283561755932	0.92980568210353	0.94849311152634	0.98483681511082	1.04363612469	0.98941481283836	1.0902695151408	0.73234037105525	1.0158551948409	0.7659165310291	0.92570669737292	0.98875086456145	0.93447620300059	0.81552322664606	0.82183211437659	0.9734314244241	0.87543246414501	1.0165999879233	0.8962104679433	0.55489218502265	0.96020760688943	1.058287132195	0.92531238321422	0.81997593757315	1.0408453719943	0.87498918335359	1.0444453135076	0.8471982306765	0.99185145247526	1.0290432258163	0.98570204419656	0.57262743396014	0.94206828147114	0.90971573552487	0.95224201611492	0.97473992699373	0.94837802621679	0.9228620615976	0.79379890170824	0.9554652290117	1.0147398011948	1.0419722564207	1.0506209607042	0.64242378939835	0.91859884964406	1.0026956828166	0.86820958863552	0.90372292831644	1.0053455826816	1.0603119359277	0.89600504589684	0.88896055597259	1.0760601140729	0.90939390941593	0.89667770891271	0.68016473164041	0.88746054017436	1.0753574526473	0.93697633274292	0.59871237066121	0.86968979137527	0.89720904616851	0.86008290980255	1.0608162485791	0.92454836547633	1.0567000731722	0.88765424525558	0.58192805433663	0.99367996296566	1.0104812548641	1.1281498965445	0.96653227401819	1.0262405587431	0.97336567418851	1.0873724667577	1.0840668164641	0.98491648024685	0.95142721421715	1.0233196198998	0.35549930159199	0.92351787549398	0.9631801128764	0.87577248124678	1.0810528886377	1.0050091329158	0.95719354658735	0.88359721176882	0.97872357595136	0.91500200423359	1.0123501750988	1.0095936531486
141	0.73913899866405	0.97695349349224	0.80556408384396	0.78465271989342	0.98614661866466	1.0179398941937	0.92895523031001	0.9550031186773	0.98987661820136	1.0471758624837	0.98571609744211	1.0949898047196	0.73107426886378	1.0198078202769	0.76805285882068	0.945689666743	1.003364744536	0.92896100489768	0.81748748949428	0.82801313652186	0.97651038775151	0.87739230803636	1.0235630568905	0.90086371240285	0.55469331589809	0.96658656334415	1.0669010081141	0.92643057787876	0.82493193764139	1.0418755416997	0.87470718836053	1.0488216896335	0.84985920802741	0.99783397187901	1.0405435722313	1.0004288007483	0.57276993599732	0.94702625147744	0.92212341124976	0.96424891147544	0.98102599372882	0.95444268712172	0.90398036507365	0.79469789157916	0.95905127052865	1.0176946186335	1.0479124418434	1.0595452183749	0.64246572042034	0.93334349262362	1.0098851639797	0.87410724868628	0.90182811883414	1.0101056747264	1.0583812357241	0.89819585170951	0.8929322804818	1.0749257833907	0.91430791247631	0.90074045046988	0.68008296067868	0.89401113357328	1.076480709546	0.93585317945233	0.60035196161146	0.86253720329457	0.90251621880665	0.86238771772692	1.0701583429888	0.92513493863611	1.0604626380027	0.89272343983825	0.58213363226719	0.99382423746942	1.0210723292778	1.1280690555647	0.9726801095084	1.0333801720942	0.98429300743974	1.0979006443888	1.0846136837081	0.9882689627534	0.95635211172893	1.0298319786085	0.35511586223502	0.92833274094666	0.9489500451655	0.88841053838267	1.0699651692481	1.0058648624636	0.96221509687349	0.88547599022502	0.98633925268029	0.92028494694826	1.0179707124363	1.0185190425668
144	0.73332255879917	0.96496389386774	0.80897349456493	0.79254829306092	1.0013661176958	1.008661201546	0.93119586946729	0.95822065743508	0.99199166453604	1.0464651374296	0.98475772406897	1.0997722885373	0.7298104471492	1.0250562788635	0.7708631156885	0.94589349493887	0.99897944840439	0.9351432498782	0.82072300685573	0.82879364402093	0.97475009582689	0.87415124087365	1.037469708919	0.89842548478245	0.55448251274101	0.97477567065067	1.0721902787523	0.92994615472218	0.82626158173655	1.040226856259	0.87707903661093	1.046244253996	0.85436564979611	0.99335433123695	1.0395908955249	1.0045602725126	0.57272158185075	0.96399940112496	0.91365077935602	0.9682018670227	0.98223376420478	0.95773932548142	0.92400418692433	0.79831516923204	0.96304968728517	1.0164177223552	1.0529628545257	1.067824474155	0.64245542119777	0.94324014167007	1.0125981378323	0.87893580319316	0.90743274777422	1.0137060745599	1.0607927815063	0.90489074977356	0.88591508766237	1.0788409372083	0.9191851762759	0.90500573467931	0.68005522045718	0.89241176010374	1.0847840294123	0.93838205123455	0.59861635525031	0.86090792509495	0.90000679201787	0.8730996175734	1.0696336678316	0.93346002741921	1.0699934275098	0.88352295239412	0.5820966210573	1.0056945451828	1.0267023722387	1.1372070913195	0.97883848383818	1.041837357865	0.97637981919904	1.101477119515	1.0976813745874	0.99425978902506	0.96758802900145	1.0329488307671	0.35477694785051	0.93170658782262	0.95599635718242	0.89296972987053	1.0717764762034	1.0129106394351	0.96306679663655	0.8897343548313	0.99149199618603	0.92420583399231	1.0196853878318	1.0125983502537
147	0.72942074754372	0.97969422738784	0.80548378771923	0.79829161217894	1.0112545859896	1.0067783795838	0.92810076870757	0.96344877807778	0.99277747779683	1.0574721433099	0.98638264477197	1.1054695567392	0.72835561986564	1.0189761766518	0.77466548215223	0.94136117876275	0.99827810771264	0.9457639017297	0.82765010020929	0.82432503550969	0.9810094774826	0.88028436698612	1.0452579550449	0.90470834897599	0.55495838937546	0.97504492702225	1.0823210030322	0.92282405744368	0.82812366776262	1.043277739212	0.87804597662612	1.048121107867	0.85626667588841	0.99585068576066	1.0406985939234	0.99554364009937	0.57278266166759	0.96389435048448	0.9280413400398	0.97066562988893	0.98598756759952	0.96222807810554	0.92762405619577	0.79940807328755	0.96511418397782	1.0128051408925	1.0577074521678	1.0737016274351	0.64431396604492	0.94053231019661	1.0126076020728	0.88255673883855	0.90930730846267	1.0155016961774	1.0561324302854	0.89564509099997	0.89372760723138	1.0801756446254	0.92398963261092	0.908946140842	0.68384277819754	0.89521116534033	1.0807111013893	0.94655646685526	0.60459885179396	0.86596047696727	0.90875147357324	0.8814141863927	1.0748162892197	0.93914220095132	1.0696494550107	0.89468108441307	0.58335430057498	1.0026459603606	1.0308929153976	1.1463953667822	0.97969589420666	1.0337001479385	0.98144945611044	1.1115068101352	1.1046962624071	1.0039873959027	0.97223760012312	1.0420661159433	0.35048037698107	0.93340699568876	0.96892390874275	0.89343046883792	1.0740221288954	1.0073970423904	0.96531845559601	0.89056769243304	0.95490793860956	0.92564484287698	1.0183084262236	1.0218563299358
150	0.72492307649475	0.99538454095317	0.80400098097575	0.79204364460767	1.0056512708336	1.0061368196201	0.93505315704445	0.96344877807778	0.99277747779683	1.0574721433099	0.98638264477197	1.1054695567392	0.72835561986564	1.0189761766518	0.77466548215223	0.94136117876275	0.99817513869199	0.94514033932757	0.81914247316077	0.82762395915695	0.98088742395227	0.88490422639253	1.046725765692	0.89733346742566	0.55484625970214	0.97529607915592	1.0771486251188	0.92580900321532	0.82866839269766	1.0486790050526	0.87852009827343	1.0496569008834	0.85817880536307	1.007172673978	1.0446596096616	0.99017507736373	0.57253330647482	0.96630736527933	0.93697313411056	0.9790081611487	0.98421678492606	0.96118597266333	0.93736453508593	0.80837246658743	0.966243814849	1.0173529896286	1.0544148540419	1.067246110192	0.64427924359982	0.92851242284547	1.0186167788917	0.88614452209043	0.91454472518204	1.023010131647	1.0570741010315	0.89465060358442	0.89831873302902	1.0856338285684	0.92677588106569	0.90923583402657	0.68371712142754	0.90599971510843	1.0867216038681	0.95501441672317	0.61130070603935	0.86338601303462	0.91540884590837	0.88113096735795	1.0751839221389	0.93133689828492	1.0735220022372	0.89573843862727	0.58310939767109	1.0077963762615	1.0342302383676	1.1421692073514	0.98461860090925	1.0421664099193	0.98301551280472	1.1095660946024	1.1097609672155	1.0048359991851	0.98002316641278	1.0389166519692	0.35073047162807	0.9458324564989	0.95586237701297	0.8984810794766	1.0828924439933	1.0120214036487	0.96376488639776	0.89277781314207	0.98728014204086	0.9320161017026	1.0170422576254	1.0257748724399
