	EX_hdcea_e	EX_lipoate_e	EX_fe2_e	EX_lys__L_e	EX_nh4_e	EX_skm_e	EX_pi_e	EX_indole_e	EX_uri_e	EX_mn2_e	EX_val__L_e	EX_mobd_e	EX_arg__L_e	EX_duri_e	EX_for_e	EX_ca2_e	EX_ade_e	EX_h2o_e	EX_mg2_e	EX_ni2_e	EX_pro__L_e	EX_met__L_e	EX_zn2_e	EX_feenter_e	EX_pnto__R_e	EX_cobalt2_e	EX_ala__D_e	EX_thm_e	EX_gsn_e	EX_ile__L_e	EX_ptrc_e	EX_g3ps_e	EX_glyc3p_e	EX_leu__L_e	EX_his__L_e	EX_asn__L_e	EX_tyr__L_e	EX_nmn_e	EX_adocbl_e	EX_mmet_e	EX_h_e	EX_no3_e	EX_cu2_e	EX_phe__L_e	EX_succ_e	EX_akg_e	EX_ac_e	EX_cgly_e	EX_gam6p_e	EX_spmd_e	EX_thr__L_e	EX_so4_e	EX_btn_e	EX_adn_e	EX_cytd_e	EX_glyclt_e	EX_gthrd_e	EX_glyc_e	EX_alaala_e	EX_pydx_e	EX_dad_2_e	EX_colipa_e	EX_ocdcea_e	EX_LalaDgluMdap_e	EX_o2_e	EX_ala__L_e	EX_cl_e	EX_k_e	EX_co2_e	EX_hdca_e
20	0.0	0.0	158.75497325793248	0.0	1000.0000000000001	0.0	-70.25869675130801	0.0	0.0	-0.03667790062721381	0.0	-0.007636584173143302	0.0	0.0	1000.0	-0.2760318600394571	444.00927105535	-1000.0	-0.46003451956899033	-0.017112637526678784	0.0	0.0	-0.01806024286203233	0.0	0.0	-0.0013377957675579511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0	-0.037569764472252444	0.0	0.0	0.0	1000.0	63.466222272727165	0.0	0.0	0.0	-77.51213022675098	0.0	-632.1449355360949	0.0	0.04972140936089529	0.0	0.0	0.10869590611408346	0.0	0.0	0.0	0.0	0.0	-1000.0	449.2374089357549	-0.2760318600394572	-10.350637336576494	1000.0	0.0
21	0.0	0.0	450.0553871573288	0.0	1000.0000000000001	0.0	-67.09289635722091	0.0	0.0	-0.03667790062721381	0.0	-0.007636584173143302	0.0	0.0	1000.0	-0.2760318600394571	162.12095754977878	-1000.0	-0.46003451956899033	-0.017112637526678784	0.0	0.0	-0.01806024286203233	0.0	0.0	-0.0013377957675579511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0	-0.037569764472252444	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	-14.04590795402342	0.0	-411.11862791939836	0.0	0.04972140936090566	0.0	0.0	0.10869590611408346	0.0	0.0	0.0	0.0	0.0	-1000.0	454.3657937777526	-0.2760318600394572	-10.350637336576494	1000.0	0.0
22	0.0	0.0	103.53920485334186	0.0	1000.0000000000001	0.0	-69.13614446180998	0.0	205.6561069953924	-0.03667790062721381	0.0	-0.007636584173143302	0.0	0.0	947.5958050320021	-0.2760318600394571	0.0	-1000.0	-0.46003451956899033	-0.017112637526678784	0.0	0.0	-0.01806024286203233	0.0	0.0	-0.0013377957675579511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0	-0.037569764472252444	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	-14.045907954023221	0.0	-655.362366554405	0.0	0.04972140936089105	0.0	0.0	0.10869590611408346	0.0	0.0	0.0	0.0	0.0	-1000.0	59.9125193618654	-0.2760318600394572	-10.350637336576494	92.58182406971417	0.0
23	0.0	0.0	246.33409884727126	0.0	1000.0000000000001	0.0	-105.50202946157913	0.0	151.32007818465777	-0.03667790062721381	0.0	-0.007636584173143302	0.0	0.0	1000.0	-0.2760318600394571	0.0	-1000.0	-0.46003451956899033	-0.017112637526678784	0.0	0.0	-0.01806024286203233	0.0	0.0	-0.0013377957675579511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.52146389005847	0.0	-0.037569764472252444	0.0	200.41526952887816	0.0	1000.0	0.0	0.0	0.0	0.0	-14.045907954023066	0.0	-642.1284265867598	0.0	0.04972140936090555	0.0	0.0	0.10869590611408346	0.0	0.0	0.0	0.0	0.0	-1000.0	0.0	-0.2760318600394572	-10.350637336576494	1000.0	0.0
24	0.0	0.0	271.29799467462084	0.0	1000.0000000000001	0.0	-60.34631216985235	0.0	0.0	-0.03667790062721381	0.0	-0.007636584173143302	0.0	0.0	1000.0	-0.2760318600394571	0.0	-1000.0	-0.46003451956899033	-0.017112637526678784	0.0	0.0	-0.01806024286203233	0.0	0.0	-0.0013377957675579511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.13210796251512	0.0	0.0	0.0	0.0	722.5453484799347	0.0	-0.037569764472252444	0.0	272.0760324623675	0.0	1000.0	0.0	0.0	0.0	0.0	-121.4502841078688	0.0	-495.7839548058462	0.0	0.049721409360894725	0.0	0.0	0.10869590611408346	0.0	0.0	0.0	0.0	0.0	-1000.0	124.67173063915466	-0.2760318600394572	-10.350637336576494	1000.0	0.0
25	0.0	0.0	292.8705288152104	0.0	1000.0000000000001	0.0	-60.432630502259876	0.0	0.0	-0.03667790062721381	0.0	-0.007636584173143302	0.0	0.0	1000.0	-0.2760318600394571	0.0	-1000.0	-0.46003451956899033	-0.017112637526678784	0.0	0.0	-0.01806024286203233	0.0	0.0	-0.0013377957675579511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	814.8309913616282	0.0	-0.037569764472252444	0.0	394.9503416129683	0.0	1000.0	0.0	0.0	0.0	0.0	-14.04590795402355	0.0	-354.0204752713083	154.32331019376446	0.04972140936090212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	0.0	-0.2760318600394572	-10.350637336576494	1000.0	0.0
26	0.0	0.0	299.7568927640832	0.0	1000.0000000000001	0.0	-51.68049977951397	0.0	0.0	-0.03667790062721381	0.0	-0.007636584173143302	35.61868256571515	0.0	1000.0	-0.2760318600394571	0.0	-1000.0	-0.46003451956899033	-0.017112637526678784	0.0	0.0	-0.01806024286203233	0.0	0.0	-0.0013377957675579511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.10875600753116	0.0	0.0	0.0	0.0	773.6439073955223	0.0	-0.037569764472252444	0.0	354.3984980305631	0.0	1000.0	0.0	0.0	0.0	0.0	-14.045907954023217	0.0	-395.42377221084007	0.0	0.04972140936090212	0.0	0.0	0.10869590611408352	0.0	0.0	0.0	0.0	0.0	-1000.0	99.0862278456708	-0.2760318600394572	-10.350637336576494	1000.0	0.0
27	0.0	0.0	283.88217364030686	0.0	1000.0000000000001	0.0	-52.753946298697905	0.0	0.0	-0.03744684911089023	0.0	-0.00778013606083398	0.0	0.0	1000.0	-0.2818240117869763	0.0	-1000.0	-0.46968810581485565	-0.017472073648570948	0.0	0.0	-0.01843970947988133	0.0	0.0	-0.0013656159008313383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.77095523204396	0.0	0.0	0.0	0.0	815.3632209472738	0.0	-0.03835874345188571	0.0	371.718000241731	0.0	1000.0	0.0	0.0	0.0	0.0	-14.326568586538457	0.0	-272.27962958913133	0.0	0.05046587612729797	0.0	0.0	0.10869590611408352	0.0	0.0	0.0	0.0	0.0	-1000.0	0.0	-0.28182401178697636	-10.567849147537785	1000.0	0.0
28	0.0	0.0	265.18876011096216	0.0	1000.0000000000001	0.0	-51.68049977951411	0.0	3.7131864100736217e-13	-0.03667790062721381	0.0	-0.007636584173143302	0.0	0.0	1000.0	-0.2760318600394571	0.0	-1000.0	-0.46003451956899033	-0.017112637526678784	0.0	0.0	-0.01806024286203233	0.0	0.0	-0.0013377957675579511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.49201164817806	76.15243970582421	0.0	0.0	0.0	0.0	655.6782322705935	0.0	-0.037569764472252444	0.0	222.1726433943639	0.0	1000.0	0.0	0.0	0.0	0.0	-14.045907954023567	0.0	-369.85127518044783	0.0	0.04972140936090212	0.0	0.0	0.10869590611408352	0.0	0.0	0.0	0.0	0.0	-1000.0	7.7080700458843e-15	-0.2760318600394572	-10.350637336576494	1000.0	0.0
29	0.0	0.0	318.72580465835995	0.0	1000.0000000000001	0.0	-51.680499779514896	0.0	393.84674985922925	-0.03667790062721381	35.19340499719554	-0.007636584173143302	0.0	0.0	1000.0	-0.2760318600394571	0.0	-964.8125223744668	-0.46003451956899033	-0.017112637526678784	0.0	0.0	-0.01806024286203233	0.0	0.0	-0.0013377957675579511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0	-0.037569764472252444	0.0	385.05876771448277	0.0	1000.0	0.0	0.0	0.0	0.0	-14.045907954023251	0.0	-260.44895675284226	0.0	0.04972140936090385	0.0	0.35752591887986235	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	0.0	-0.2760318600394572	-10.350637336576494	1000.0	0.0
