	EX_mn2_e	EX_ca2_e	EX_adocbl_e	EX_h2o_e	EX_co2_e	EX_h_e	EX_zn2_e	EX_so4_e	EX_cu2_e	EX_mg2_e	EX_glyclt_e	EX_cl_e	EX_o2_e	EX_k_e	EX_for_e	EX_glyc_e	EX_nh4_e	EX_mobd_e	EX_cobalt2_e	EX_ni2_e	EX_ac_e
12	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	854.3750367471399	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-581.6807451550895	-0.0073646944547070175	800.4831628934326	0.0	-543.2486493963005	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
13	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	757.1349977349478	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-582.8550593973013	-0.0073646944547070175	816.0564783529666	0.0	-491.0795129130747	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
14	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	820.9494517249858	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	1.5211749835659437e-33	-0.00019640242845446254	-592.1118247828098	-0.0073646944547070175	908.7880448207678	0.0	-738.4523982379833	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
15	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	883.8293405420052	1000.0	901.4439074038268	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-682.3911305160336	-0.0073646944547070175	995.6825096742458	0.0	-483.4562712117454	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
16	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	867.4705062251528	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-714.9660946676433	-0.0073646944547070175	962.8246630549446	0.0	-705.6722604313803	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
17	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	943.0221299848727	1000.0	881.6162586189452	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-669.7772860111952	-0.0073646944547070175	1000.0	0.0	-457.7687111828671	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
18	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	868.2761848228877	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-655.9597976453642	-0.0073646944547070175	1000.0	0.0	-767.830774177605	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
19	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	787.7646689036833	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-635.2537330876993	-0.0073646944547070175	1000.0	0.0	-795.8298336621795	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
20	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	870.5822187112583	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-641.1772226610925	-0.0073646944547070175	1000.0	0.0	-787.6302123915689	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
21	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	590.3393743891096	-1.2850239664629617e-05	-142.63555641469972	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-685.0331640751525	-0.0073646944547070175	1000.0	0.0	-285.2711128294145	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
22	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	583.375000000001	-1.2850239664629617e-05	-138.87500000000026	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-680.4375000000003	-0.0073646944547070175	1000.0	0.0	-277.7500000000008	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
23	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	928.5542168674681	501.0	1000.0	-1.2850239664629617e-05	-66.32530120481961	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-572.4457831325298	-0.0073646944547070175	849.9879518072307	0.0	-373.46987951806955	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	928.5542168674684
24	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	431.17780966345697	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-570.9841193291768	-0.0073646944547070175	1000.0	0.0	-57.1671487892321	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	381.0312584794627
25	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	38.96850974713288	-1.2850239664629617e-05	-231.64472555844654	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-562.5000000000007	-0.0073646944547070175	1000.0	0.0	-238.06115127644242	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	247.1111387845004
26	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	604.1697751341958	-1.2850239664629617e-05	-38.413532651705864	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-538.9488206297332	-0.0073646944547070175	1000.0	0.0	-111.12220095851968	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	301.89288856594004
27	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	678.7996604180325	1000.0	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-562.227803309331	-0.0073646944547070175	1000.0	9.32160957861284e-28	-169.08145859126475	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
28	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	709.4349900072858	1000.0	626.9869937532073	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-593.0928096127427	-0.0073646944547070175	762.0446616649325	0.0	-270.4362197213565	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
29	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	1000.0	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-500.0000000000001	-0.0073646944547070175	598.7425401594846	0.0	-462.9077647123773	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
30	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	634.5310225865893	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-597.8787594110785	-0.0073646944547070175	1000.0	0.0	-169.08145859125395	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
31	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	858.8635916664206	1000.0	702.5647515121827	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-654.0675839198908	-0.0073646944547070175	1000.0	0.0	-254.88311697504426	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	930.0268722367468
32	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	827.669605575812	1000.0	706.9174013939532	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-827.6696055758099	-0.0073646944547070175	1000.0	0.0	-0.41664776270101517	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	558.0254640226296
33	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	675.5372839506175	1000.0	1000.0	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-844.3838271604925	-0.0073646944547070175	894.1711111111103	0.0	-0.41664776270101517	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	369.1983950617308
34	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	621.7671875066762	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-805.9526752107251	-0.0073646944547070175	1000.0	3.76017109997611e-27	-498.79209276640387	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	178.9774147551339
35	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	871.1699158816073	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-615.2456818770453	-0.0073646944547070175	1000.0	0.0	-379.8683838907088	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	162.22868723495068
