	EX_mn2_e	EX_ca2_e	EX_adocbl_e	EX_h2o_e	EX_co2_e	EX_h_e	EX_zn2_e	EX_so4_e	EX_cu2_e	EX_mg2_e	EX_glyclt_e	EX_cl_e	EX_o2_e	EX_k_e	EX_for_e	EX_glyc_e	EX_nh4_e	EX_mobd_e	EX_cobalt2_e	EX_ni2_e	EX_ac_e
0	-0.06959233215446779	-0.5237404693448702	-0.023585243268155504	-59.37992181935618	1000.0	1000.0	-0.03426734896359813	-0.4363798821722405	0.0	-0.8728655277672078	0.09434097307262197	-0.5237404693448702	-614.3469354060708	-19.639209966205335	1000.0	-150.69603293051932	1000.0000000000001	-0.014489588913620195	-0.002538322145451714	-0.032469370777236495	1000.0
1	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-162.36814724432435	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	-0.05702864480373867	-0.6983047560315361	0.07547411152067489	-0.41899977606545097	-1000.0	-15.711645480127945	1000.0	0.0	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
2	-0.06026565402758181	-0.4535802966803622	-0.018868527880168733	-126.66997897023582	1000.0	1000.0	-0.029679869146856774	-0.37793049426783787	-0.06173903656473236	-0.7559389570563882	0.07991875480432055	-0.45358029668036237	-1000.0	-17.008451543602757	1000.0	0.0	1000.0000000000001	-0.012448914712017398	-0.002196786381858431	-0.028121874377059715	1000.0
3	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-269.94502702146445	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	-0.05702864480373867	-0.6983047560315361	0.07547411152067489	-0.41899977606545097	-1000.0	-15.711645480127945	1000.0	0.0	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
4	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-1000.0	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	0.0	-0.6983047560315361	30.579952690597278	-0.41899977606545097	-1000.0	-15.711645480127945	1000.0	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
5	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-1000.0	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	0.0	-0.6983047560315361	32.64399279651751	-0.41899977606545097	-1000.0	-15.711645480127945	1000.0	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
6	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-1000.0	1000.0	1000.0	-0.027414363377464883	0.0	0.0	-0.6983047560315361	0.07547411152067504	-0.41899977606545097	-1000.0	-15.711645480127945	976.9637419625109	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
7	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-1000.0	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	0.0	-0.6983047560315361	0.07547411152067489	-0.41899977606545097	-1000.0	-15.711645480127945	940.4817759192562	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
8	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-1000.0	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	0.0	-0.6983047560315361	0.07547411152067489	-0.41899977606545097	-1000.0	-15.711645480127945	1000.0	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
9	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-991.5018307066914	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	0.0	-0.6983047560315361	0.07547411152067489	-0.41899977606545097	-1000.0	-15.711645480127945	1000.0	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
10	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-729.527601694419	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	0.0	-0.6983047560315361	0.07547411152067489	-0.41899977606545097	-1000.0	-15.711645480127945	1000.0	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
11	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-1000.0	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	0.0	-0.6983047560315361	0.07547411152067489	-0.41899977606545097	-1000.0	-15.711645480127945	1000.0	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
12	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-1000.0	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	0.0	-0.6983047560315361	0.07547411152067489	-0.41899977606545097	-1000.0	-15.711645480127945	1000.0	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
13	-0.05567484908139472	-0.41899977606545086	-0.018868527880168733	-1000.0	1000.0	1000.0	-0.027414363377464883	-0.3491100718994449	0.0	-0.6983047560315361	0.07547411152067489	-0.41899977606545097	-1000.0	-15.711645480127945	638.6770249238249	0.5427028601946289	1000.0000000000001	-0.011591875872570028	-0.0020306935835159175	-0.025975955422474436	1000.0
