	EX_dgsn_e	EX_hdcea_e	EX_fe2_e	EX_lipoate_e	EX_lys__L_e	EX_nh4_e	EX_skm_e	EX_xtsn_e	EX_pyr_e	EX_val__L_e	EX_mn2_e	EX_inost_e	EX_mobd_e	EX_arg__L_e	EX_for_e	EX_h2o_e	EX_ca2_e	EX_ade_e	EX_gam_e	EX_mg2_e	EX_ni2_e	EX_pro__L_e	EX_met__L_e	EX_zn2_e	EX_feenter_e	EX_pnto__R_e	EX_cobalt2_e	EX_thm_e	EX_ile__L_e	EX_ptrc_e	EX_leu__L_e	EX_gly_e	EX_cu_e	EX_his__L_e	EX_asn__L_e	EX_ser__L_e	EX_tyr__L_e	EX_nmn_e	EX_adocbl_e	EX_mmet_e	EX_h_e	EX_no3_e	EX_succ_e	EX_phe__L_e	EX_akg_e	EX_ac_e	EX_cgly_e	EX_spmd_e	EX_amp_e	EX_thr__L_e	EX_thymd_e	EX_ump_e	EX_so4_e	EX_cit_e	EX_btn_e	EX_trp__L_e	EX_cytd_e	EX_gthrd_e	EX_glyc_e	EX_asp__L_e	EX_minohp_e	EX_pydx_e	EX_colipa_e	EX_ocdcea_e	EX_LalaDgluMdap_e	EX_o2_e	EX_xan_e	EX_ala__L_e	EX_cl_e	EX_k_e	EX_co2_e	EX_thym_e	EX_hdca_e
10	0.0	0.0	187.45555397550243	0.0	0.0	-52.68412737837162	0.0	0.0	0.0	1.61680450063065e-30	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	0.0	0.0	849.2227331478932	-9.777367931139155e-05	0.0	0.0	-0.00016294955075866615	-6.06149425456325e-06	0.0	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	0.0	4.0261572756171775e-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.40297465396614e-06	0.0	1000.0	0.0	559.4033658201867	0.0	0.0	753.1814447432967	1.0745002225945987e-13	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.777367931139158e-05	-0.0036663155313675895	1000.0	0.0	0.0
11	0.0	0.0	352.3786164785384	0.0	0.0	-333.2452779613798	0.0	0.0	0.0	6.554795115745712e-14	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	0.0	0.0	446.9839205102676	-9.777367931139155e-05	0.0	0.0	-0.00016294955075866615	-6.06149425456325e-06	3.424150170173996e-14	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	4.5003050136413145e-14	4.5818290793517746e-14	6.978741943492164e-14	3.104690756966446e-13	0.0	0.0	0.0	0.0	2.1268027590348548e-14	0.0	-4.40297465396614e-06	0.0	1000.0	0.0	714.0581614029173	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	8.805001837696521e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.777367931139158e-05	-0.0036663155313675895	1000.0	4.053123130115708e-15	0.0
12	0.0	0.0	238.7639890133256	0.0	7.103589062892697e-14	-298.689380942257	0.0	0.0	0.0	0.0	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	1.172057895505834e-13	0.0	373.4086051129434	-9.777367931139155e-05	59.73787618845114	0.0	-0.00016294955075866615	-6.06149425456325e-06	0.0	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.40297465396614e-06	0.0	1000.0	0.0	447.6590399324263	0.0	6.510136785601766e-14	999.8124842595225	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.777367931139158e-05	-0.0036663155313675895	1000.0	0.0	0.0
13	0.0	0.0	238.8059701492534	0.0	1.757915641048409e-13	-298.50746268656195	0.0	0.0	0.0	4.4995642317225355e-14	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	3.297996857851431e-14	0.0	428.5151233659202	-9.777367931139155e-05	4.320697529592595	0.0	-0.00016294955075866615	-6.06149425456325e-06	2.3505210090779065e-14	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	2.967886281637907e-14	0.0	4.790584156616582e-14	0.0	0.0	0.0	0.0	0.0	1.4662751128352987e-14	0.0	-4.40297465396614e-06	0.0	1000.0	0.0	447.76119402985137	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	6.04422726104433e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.777367931139158e-05	-0.0036663155313675895	1000.0	2.782281908282216e-15	0.0
14	0.0	0.0	115.80903880766294	0.0	0.0	-498.8964991000749	0.0	0.0	0.0	0.0	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	0.0	0.0	594.6683641731831	-9.777367931139155e-05	0.0	0.0	-0.00016294955075866615	-6.06149425456325e-06	0.0	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.40297465396614e-06	0.0	1000.0	0.0	356.3422023903447	0.0	0.0	616.9125397075875	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.937930618762443e-13	0.0	0.0	0.0	0.0	0.0	-9.777367931139158e-05	-0.0036663155313675895	1000.0	0.0	0.0
15	0.0	0.0	234.32010370486105	0.0	0.0	-161.7328148090284	0.0	0.0	0.0	0.0	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	0.0	0.0	107.2923481371572	-9.777367931139155e-05	0.0	0.0	-0.00016294955075866615	-6.06149425456325e-06	0.0	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.40297465396614e-06	0.0	1000.0	0.0	472.7797666640626	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.777367931139158e-05	-0.0036663155313675895	1000.0	0.0	0.0
16	0.0	0.0	154.18569258459084	0.0	0.0	-498.8964991000795	0.0	0.0	0.0	0.0	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	0.0	0.0	460.35007595393506	-9.777367931139155e-05	0.0	0.0	-0.00016294955075866615	-6.06149425456325e-06	0.0	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.40297465396614e-06	0.0	1000.0	0.0	308.3713851691816	0.0	0.0	655.2891934845109	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	498.8964991000778	-9.777367931139158e-05	-0.0036663155313675895	1000.0	0.0	0.0
17	0.0	0.0	252.04697056262233	0.0	0.0	-244.11299962672786	0.0	0.0	0.0	0.0	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	0.0	0.0	170.92988200159652	-9.777367931139155e-05	0.0	0.0	-0.00016294955075866615	-6.06149425456325e-06	0.0	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.40297465396614e-06	0.0	951.3805291263346	0.0	483.7511911563499	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.777367931139158e-05	-0.0036663155313675895	1000.0	0.0	0.0
18	0.0	0.0	264.0917146895609	0.0	1.7721292722847374e-14	-122.38978743063443	0.0	0.0	0.0	2.021565679159545e-14	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	0.0	0.0	362.34132733482693	-9.777367931139155e-05	0.0	0.0	-0.00016294955075866615	-6.06149425456325e-06	1.0560428422368105e-14	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	0.0	0.0	2.1523152055180498e-14	0.0	0.0	0.0	0.0	0.0	6.587685588341688e-15	0.0	-4.40297465396614e-06	0.0	919.4929664563887	0.0	528.1834293791214	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	2.715552386567461e-15	0.0	2.6503281078808946e-14	0.0	0.0	0.0	0.0	2.8335672622592863e-15	0.0	0.0	0.0	0.0	0.0	-9.777367931139158e-05	-0.0036663155313675895	1000.0	1.2500245192358639e-15	0.0
19	0.0	0.0	293.98782342353974	0.0	0.0	-498.8964991000883	0.0	0.0	249.44824955004373	0.0	-1.2991736871344033e-05	0.0	-2.7049664914500494e-06	0.0	0.0	425.39954324420376	-9.777367931139155e-05	0.0	0.0	-0.00016294955075866615	-6.06149425456325e-06	0.0	0.0	-6.39714703087457e-06	0.0	0.0	-4.73862743027746e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.44824955004404	0.0	0.0	0.0	-4.40297465396614e-06	0.0	955.4604261265052	0.0	338.52739729703563	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049750257062054284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.777367931139158e-05	-0.0036663155313675895	1000.0	0.0	0.0
