	EX_dgsn_e	EX_hdcea_e	EX_fe2_e	EX_lipoate_e	EX_lys__L_e	EX_nh4_e	EX_skm_e	EX_xtsn_e	EX_pyr_e	EX_val__L_e	EX_mn2_e	EX_inost_e	EX_mobd_e	EX_arg__L_e	EX_for_e	EX_h2o_e	EX_ca2_e	EX_ade_e	EX_gam_e	EX_mg2_e	EX_ni2_e	EX_pro__L_e	EX_met__L_e	EX_zn2_e	EX_feenter_e	EX_pnto__R_e	EX_cobalt2_e	EX_thm_e	EX_ile__L_e	EX_ptrc_e	EX_leu__L_e	EX_gly_e	EX_cu_e	EX_his__L_e	EX_asn__L_e	EX_ser__L_e	EX_tyr__L_e	EX_nmn_e	EX_adocbl_e	EX_mmet_e	EX_h_e	EX_no3_e	EX_succ_e	EX_phe__L_e	EX_akg_e	EX_ac_e	EX_cgly_e	EX_spmd_e	EX_amp_e	EX_thr__L_e	EX_thymd_e	EX_ump_e	EX_so4_e	EX_cit_e	EX_btn_e	EX_trp__L_e	EX_cytd_e	EX_gthrd_e	EX_glyc_e	EX_asp__L_e	EX_minohp_e	EX_pydx_e	EX_colipa_e	EX_ocdcea_e	EX_LalaDgluMdap_e	EX_o2_e	EX_xan_e	EX_ala__L_e	EX_cl_e	EX_k_e	EX_co2_e	EX_thym_e	EX_hdca_e
0	0.0	0.0	231.25612488075703	0.0	0.0	-189.43882482677822	0.0	0.0	0.0	0.0	-0.011695161531583566	0.0	-0.0024350108356032654	0.0	172.40062743883195	388.2922892932405	-0.08801586611611216	0.0	0.0	-0.14668718559294705	-0.005456557127957681	0.0	0.0	-0.005758711757193124	0.0	0.0	-0.00042657124127356487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003963557783500206	0.0	1000.0	0.0	411.0575381279335	0.0	0.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.478695878743195	0.0	0.0	0.0	0.0	0.0	0.11400116423036015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08801586611611219	-3.3004172413370094	1000.0	0.0	0.0
1	0.0	0.0	234.9745552353632	0.0	0.0	-179.28313965539257	0.0	0.0	0.0	0.0	-0.010393389497075228	0.0	-0.00216397319316004	0.0	164.0401282781923	282.16859932020407	-0.07821894344911325	0.0	0.0	-0.13035964060693292	-0.0048491954036506005	0.0	0.0	-0.005117717624699657	0.0	0.0	-0.00037909019442219693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003522379723172912	0.0	1000.0	0.0	424.2217506541657	0.0	0.0	996.7690827378433	0.0	0.0	0.0	0.0	0.0	0.0	-3.9801785192120156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07821894344911327	-2.9330524250940715	1000.0	0.0	0.0
2	0.0	0.0	227.13990595893426	0.0	0.0	-197.90856896349965	0.0	0.0	0.0	0.0	-0.011746403534105578	0.0	-0.002416561920767806	0.0	180.33583384895576	327.7018056287295	-0.08841060490026083	0.0	0.0	-0.147345743025517	-0.005481646248745829	0.0	0.0	-0.0057854134085308425	0.0	0.0	-0.00042804149822213715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0035223797231729447	0.0	1000.0	0.0	402.8194614152114	0.0	0.0	971.315898000272	0.0	0.0	0.0	0.0	0.0	0.0	-4.474018852467054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08841060490026373	-3.3152504987990494	1000.0	0.0	0.0
3	0.0	0.0	147.19945896216242	0.0	0.0	-175.53310226317205	0.0	0.0	0.0	0.0	-0.010393389497075228	0.0	-0.002163973193160045	0.0	160.2900908859722	304.11237338850646	-0.07821894344911325	0.0	0.0	-0.1303596406069332	-0.0048491954036506005	0.0	0.0	-0.005117717624699657	0.0	0.0	-0.00037909019442219693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00352237972317292	0.0	1000.0	0.0	248.67155810776126	0.0	0.0	920.2440986413031	0.0	0.0	0.0	0.0	0.0	0.0	-3.9801785192120156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07821894344911345	-2.9330524250940777	1000.0	0.0	0.0
4	0.0	0.0	98.87064924789942	0.0	0.0	-165.93352763322048	0.0	0.0	0.0	0.0	-0.010393389497075228	0.0	-0.002163973193160075	0.0	250.4061053775263	289.26992944269426	-0.07821894344911325	0.0	0.0	-0.13035964060693503	-0.0048491954036506005	0.0	0.0	-0.005117717624699657	0.0	0.0	-0.00037909019442219693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0035223797231729703	0.0	1000.0	0.0	197.88023505204703	0.0	0.0	709.26583094977	0.0	0.0	0.0	0.0	0.0	0.0	-3.9801785192120156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07821894344911454	-2.9330524250941195	1000.0	0.0	0.0
5	0.0	0.0	163.3406122914558	0.0	0.0	-268.0764685324879	0.0	0.0	0.0	0.0	-0.010393389497075228	0.0	-0.00216397319316004	0.0	157.0087047673983	487.25463682402665	-0.07821894344911325	0.0	0.0	-0.13035964060693292	-0.0048491954036506005	0.0	0.0	-0.005117717624699657	0.0	0.0	-0.00037909019442219693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003522379723172912	0.0	1000.0	0.0	355.19833411562064	0.0	0.0	810.3768486505384	0.0	0.0	0.0	0.0	0.0	0.0	-3.9801785192120254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07821894344911327	-2.9330524250940715	1000.0	0.0	0.0
6	0.0	0.0	277.08639282425776	0.0	0.0	-444.5439993037083	0.0	0.0	0.0	0.0	-0.010393389497075228	0.0	-0.00216397319316004	0.0	205.89243972503024	648.5530837922089	-0.07821894344911325	0.0	0.0	-0.13035964060693292	-0.0048491954036506005	0.0	0.0	-0.005117717624699657	0.0	0.0	-0.00037909019442219693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003522379723172912	0.0	1000.0	0.0	481.6408220279568	0.0	0.0	798.7265688617579	0.0	0.0	0.0	0.0	0.0	0.0	-3.980178519212027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07821894344911327	-2.9330524250940715	1000.0	0.0	0.0
7	0.0	0.0	222.40882579832996	0.0	0.0	-217.73475095367408	0.0	0.0	0.0	0.0	-0.011217158086488977	0.0	-0.002317759225047701	0.0	88.05993841151009	440.8206239428325	-0.08442403101481305	0.0	0.0	-0.1407014532164326	-0.00523425655326079	0.0	0.0	-0.005524237290387196	0.0	0.0	-0.00040889368897406917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003522379723172912	0.0	1000.0	0.0	433.5037000695049	0.0	0.0	948.8095339562938	0.0	0.0	0.0	0.0	0.0	0.0	-4.280848093649223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.731282837713366	0.0	0.0	0.0	-0.08442403101481309	-3.165749765576616	1000.0	0.0	0.0
8	0.0	0.0	222.3413579095747	0.0	0.0	-212.39962092583784	0.0	0.0	0.0	0.0	-0.010393389497075228	0.0	-0.00216397319316004	0.0	82.32250841048221	425.2866607570348	-0.07821894344911325	0.0	0.0	-0.13035964060693292	-0.0048491954036506005	0.0	0.0	-0.005117717624699657	0.0	0.0	-0.00037909019442219693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003522379723172912	0.0	1000.0	0.0	433.9357178558655	0.0	0.0	948.4367858221946	0.0	0.0	0.0	0.0	0.0	0.0	-3.980178519212174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07821894344911327	-2.9330524250940715	1000.0	0.0	0.0
9	0.0	0.0	278.6177286373875	0.0	0.0	-205.8310102368375	0.0	0.0	0.0	0.0	-0.010393389497075228	0.0	-0.00216397319316004	0.0	117.87019352188895	637.9433605762836	-0.07821894344911325	0.0	0.0	-0.13035964060693292	-0.0048491954036506005	0.0	0.0	-0.005117717624699657	0.0	0.0	-0.00037909019442219693	0.0	3.4075207407948094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003522379723172912	0.0	1000.0	0.0	556.5707408970195	0.0	0.0	1000.0	0.0	5.054409562230935	0.0	0.0	0.0	0.0	-9.034588081443184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4157232790360597e-15	0.0	0.0	0.0	-0.07821894344911327	-2.9330524250940715	1000.0	0.0	0.0
